subject,experiment,session,sync_txt
R1155D,TH1,2,/data/eeg/R1155D/eeg.noreref/R1155D_TH1_2_28Mar16_1458.085.TH1_2.sync.txt
R1155D_1,TH1,0,/data/eeg/R1155D_1/eeg.noreref/R1155D_1_TH1_0_31Mar16_1448.089.TH1_0.sync.txt
R1157C,PS,1,/data/eeg/R1157C/eeg.noreref/R1157C_PS_0_11Apr16_1506.000.PS_1.sync.txt
R1157C,PS,0,/data/eeg/R1157C/eeg.noreref/R1157C_PS_0_11Apr16_1506.000.PS_0.sync.txt
R1157C,TH1,0,/data/eeg/R1157C/eeg.noreref/R1157C_TH1_0_04Apr16_1512.000.TH1_0.sync.txt
R1157C,TH1,1,/data/eeg/R1157C/eeg.noreref/R1157C_TH1_1_06Apr16_1154.000.TH1_1.sync.txt
R1157C,TH1,2,/data/eeg/R1157C/eeg.noreref/R1157C_TH1_2_07Apr16_1114.000.TH1_2.sync.txt
R1157C,catFR1,0,/data/eeg/R1157C/eeg.noreref/R1157C_catFR1_0_31Mar16_1014.000.catFR1_0.sync.txt
R1157C,catFR1,1,/data/eeg/R1157C/eeg.noreref/R1157C_catFR1_1_01Apr16_1044.000.catFR1_1.sync.txt
R1157C,catFR1,2,/data/eeg/R1157C/eeg.noreref/R1157C_catFR1_2_02Apr16_1833.000.catFR1_2.sync.txt
R1157C,catFR2,0,/data/eeg/R1157C/eeg.noreref/R1157C_catFR2_0_12Apr16_1237.000.catFR2_0.sync.txt
R1160C,TH1,0,/data/eeg/R1160C/eeg.noreref/R1160C_TH1_0_06Apr16_1309.000.TH1_0.sync.txt
R1162N,FR1,0,/data/eeg/R1162N/eeg.noreref/R1162N_FR1_0_18Apr16_1033.193.194.FR1_0.sync.txt
R1162N,PAL1,0,/data/eeg/R1162N/eeg.noreref/R1162N_PAL1_0_17Apr16_1116.193.194.PAL1_0.sync.txt
R1162N,PAL1,1,/data/eeg/R1162N/eeg.noreref/R1162N_PAL1_1_17Apr16_1417.193.194.PAL1_1.sync.txt
R1162N,PAL1,2,/data/eeg/R1162N/eeg.noreref/R1162N_PAL1_2_22Apr16_0948.193.194.PAL1_2.sync.txt
R1162N,PAL1,3,/data/eeg/R1162N/eeg.noreref/R1162N_PAL1_3_22Apr16_1717.193.194.PAL1_3.sync.txt
R1162N,PAL2,0,/data/eeg/R1162N/eeg.noreref/R1162N_PAL2_0_23Apr16_1759.193.194.PAL2_0.sync.txt
R1162N,PS,0,/data/eeg/R1162N/eeg.noreref/R1162N_PS_0_15Apr16_1344.193.194.PS_0.sync.txt
R1162N,PS,1,/data/eeg/R1162N/eeg.noreref/R1162N_PS_1_15Apr16_1615.193.194.PS_1.sync.txt
R1162N,PS,2,/data/eeg/R1162N/eeg.noreref/R1162N_PS_2_15Apr16_1615.193.194.PS_2.sync.txt
R1163T,train,0,/data/eeg/R1163T/eeg.noreref/R1163T_train_0_17Apr16_1730.193.194.train.sync.txt
R1163T,train,1,/data/eeg/R1163T/eeg.noreref/R1163T_train_1_19Apr16_1117.193.194.train_1.sync.txt
R1168T,train,0,/data/eeg/R1168T/eeg.noreref/R1168T_train_0_05May16_1510.193.194.train_0.sync.txt
R1169P,loc,0,/data/eeg/R1169P/eeg.noreref/R1169P_localGlobalTones_0_03May16_1131.060.061.loc_0.sync.txt
R1169P,loc,1,/data/eeg/R1169P/eeg.noreref/R1169P_localGlobalTones_1_03May16_1131.060.061.loc_1.sync.txt
R1170J,TH1,0,/data/eeg/R1170J/eeg.noreref/R1170J_TH1_0_02May16_1346.143.144.TH1_0.sync.txt
R1170J,tones,1,/data/eeg/R1170J/eeg.noreref/R1170J_TH1_0_02May16_1346.143.144.tones_1.sync.txt
R1170J,tones,2,/data/eeg/R1170J/eeg.noreref/R1170J_locGlobTones_2_03May16_1352.143.144.tones_2.sync.txt
R1170J,tones,0,/data/eeg/R1170J/eeg.noreref/R1170J_locGlobTones_0_01May16_1453.143.144.tones_0.sync.txt
R1170J,tones,3,/data/eeg/R1170J/eeg.noreref/R1170J_locGlobTones_2_03May16_1352.143.144.tones_3.sync.txt
R1170J_1,locGlobTones,0,/data/eeg/R1170J_1/eeg.noreref/R1170J_2_locGlobTones_0_11May16_1412.143.144.locGlobTones_0.sync.txt
R1170J_2,TH1,1,/data/eeg/R1170J_2/eeg.noreref/R1170J_2_TH1_1_05May16_1356.143.144.TH1_1.sync.txt
R1170J_2,th1,1,/data/eeg/R1170J_2/eeg.noreref/R1170J_2_TH1_1_05May16_1356.143.144.th1_1.sync.txt
R1170J_2,TH1,2,/data/eeg/R1170J_2/eeg.noreref/R1170J_2_TH1_2_06May16_1024.143.144.TH1_2.sync.txt
R1170J_2,TH1,3,/data/eeg/R1170J_2/eeg.noreref/R1170J_2_TH1_3_07May16_1050.143.144.TH1_3.sync.txt
R1170J_2,TH1,4,/data/eeg/R1170J_2/eeg.noreref/R1170J_2_TH1_4_07May16_1433.143.144.TH1_4.sync.txt
R1170J_2,TH1,5,/data/eeg/R1170J_2/eeg.noreref/R1170J_2_TH1_5_15May16_1035.143.144.TH1_5.sync.txt
R1170J_2,locGlobTones,0,/data/eeg/R1170J_2/eeg.noreref/R1170J_2_locGlobTones_0_11May16_1412.143.144.locGlobTones_0.sync.txt
R1175N,FR1,0,/data/eeg/R1175N/eeg.noreref/R1175N_FR1_0_19May16_1858.193.194.FR1_0.sync.txt
R1175N,PAL1,0,/data/eeg/R1175N/eeg.noreref/R1175N_PAL1_0_19May16_1332.193.194.PAL1_0.sync.txt
R1175N,PAL1,1,/data/eeg/R1175N/eeg.noreref/R1175N_PAL1_1_20May16_1619.193.194.PAL1_1.sync.txt
R1175N,PS,3,/data/eeg/R1175N/eeg.noreref/R1175N_PS_3_30May16_2102.193.194.PS_3.sync.txt
R1175N_1,FR1,0,/data/eeg/R1175N_1/eeg.noreref/R1175N_FR1_0_19May16_1858.193.194.FR1_0.sync.txt
R1175N_1,PAL1,0,/data/eeg/R1175N_1/eeg.noreref/R1175N_PAL1_0_19May16_1332.193.194.PAL1_0.sync.txt
R1175N_1,PAL1,1,/data/eeg/R1175N_1/eeg.noreref/R1175N_PAL1_1_20May16_1619.193.194.PAL1_1.sync.txt
R1175N_1,PS,3,/data/eeg/R1175N_1/eeg.noreref/R1175N_PS_3_30May16_2102.193.194.PS_3.sync.txt
R1176M,PS,2,/data/eeg/R1176M/eeg.noreref/R1176M_PS_0_22May16_1150.099.100.PS_2.sync.txt
R1176M,PS,3,/data/eeg/R1176M/eeg.noreref/R1176M_PS_1_22May16_1936.099.100.PS_3.sync.txt
R1176M,PS,4,/data/eeg/R1176M/eeg.noreref/R1176M_PS_2_23May16_0659.099.100.PS_4.sync.txt
R1176M,FR1,0,/data/eeg/R1176M/eeg.noreref/R1176M_FR1_0_20May16_1715.099.100.FR1_0.sync.txt
R1176M,FR2,0,/data/eeg/R1176M/eeg.noreref/R1176M_FR2_0_22May16_1045.099.100.FR2_0.sync.txt
R1176M,FR2,1,/data/eeg/R1176M/eeg.noreref/R1176M_FR2_1_22May16_1335.099.100.FR2_1.sync.txt
R1176M,FR2,2,/data/eeg/R1176M/eeg.noreref/R1176M_FR2_2_22May16_1839.099.100.FR2_2.sync.txt
R1176M,FR2,3,/data/eeg/R1176M/eeg.noreref/R1176M_FR2_3_23May16_0754.099.100.FR2_3.sync.txt
R1176M,PS2,0,/data/eeg/R1176M/eeg.noreref/R1176M_PS_0_22May16_1150.099.100.PS2_0.sync.txt
R1176M,PS,1,/data/eeg/R1176M/eeg.noreref/R1176M_PS_1_22May16_1936.099.100.PS_1.sync.txt
R1176M,catFR1,0,/data/eeg/R1176M/eeg.noreref/R1176M_catFR1_0_21May16_1023.099.100.catFR1_0.sync.txt
R1177M,FR1,0,/data/eeg/R1177M/eeg.noreref/R1177M_FR1_0_25May16_1012.097.098.FR1_0.sync.txt
R1177M,FR1,1,/data/eeg/R1177M/eeg.noreref/R1177M_FR1_1_26May16_1148.097.098.FR1_1.sync.txt
R1177M,FR2,0,/data/eeg/R1177M/eeg.noreref/R1177M_FR2_0_27May16_1026.097.098.FR2_0.sync.txt
R1177M,FR2,1,/data/eeg/R1177M/eeg.noreref/R1177M_FR2_1_27May16_1405.097.098.FR2_1.sync.txt
R1177M,FR2,2,/data/eeg/R1177M/eeg.noreref/R1177M_FR2_2_28May16_1046.097.098.FR2_2.sync.txt
R1177M,FR2,3,/data/eeg/R1177M/eeg.noreref/R1177M_FR2_3_29May16_0912.097.098.FR2_3.sync.txt
R1177M,FR2,4,/data/eeg/R1177M/eeg.noreref/R1177M_FR2_4_30May16_1353.097.098.FR2_4.sync.txt
R1177M,FR2,5,/data/eeg/R1177M/eeg.noreref/R1177M_FR2_5_31May16_1507.097.098.FR2_5.sync.txt
R1177M,FR2,6,/data/eeg/R1177M/eeg.noreref/R1177M_FR2_6_31May16_2010.097.098.FR2_6.sync.txt
R1177M,PS,7,/data/eeg/R1177M/eeg.noreref/R1177M_PS_7_26May16_1824.097.098.PS_7.sync.txt
R1177M,PS,8,/data/eeg/R1177M/eeg.noreref/R1177M_PS_9_28May16_1559.097.098.PS_8.sync.txt
R1177M,PS,9,/data/eeg/R1177M/eeg.noreref/R1177M_PS_9_28May16_1559.097.098.PS_9.sync.txt
R1177M,YC1,0,/data/eeg/R1177M/eeg.noreref/R1177M_YC1_0_28May16_1149.097.098.YC1_0.sync.txt
R1180C,PS,0,/data/eeg/R1180C/eeg.noreref/R1180C_PS_0_14Jun16_1625.000.PS_0.sync.txt
R1180C,PS2,0,/data/eeg/R1180C/eeg.noreref/R1180C_PS_0_14Jun16_1625.000.PS2_0.sync.txt
R1180C,TH1,1,/data/eeg/R1180C/eeg.noreref/R1180C_TH1_1_02Jun16_1125.000.TH1_1.sync.txt
R1180C,TH1,2,/data/eeg/R1180C/eeg.noreref/R1180C_TH1_2_04Jun16_1324.000.TH1_2.sync.txt
R1180C,TH1,4,/data/eeg/R1180C/eeg.noreref/R1180C_TH1_4_05Jun16_1307.000.TH1_4.sync.txt
R1180C,catFR1,0,/data/eeg/R1180C/eeg.noreref/R1180C_catFR1_0_04Jun16_1046.000.catFR1_0.sync.txt
R1180C,catFR1,1,/data/eeg/R1180C/eeg.noreref/R1180C_catFR1_1_05Jun16_1042.000.catFR1_1.sync.txt
R1180C,catFR1,2,/data/eeg/R1180C/eeg.noreref/R1180C_catFR1_2_06Jun16_1031.000.catFR1_2.sync.txt
R1180C,catFR2,0,/data/eeg/R1180C/eeg.noreref/R1180C_catFR2_0_15Jun16_1110.000.catFR2_0.sync.txt
R1182C,TH1,0,/data/eeg/R1182C/eeg.noreref/R1182C_TH1_0_14Jun16_1455.000.TH1_0.sync.txt
R1184M,FR2,0,/data/eeg/R1184M/eeg.noreref/R1184M_FR2_0_12Jun16_1150.061.062.FR2_0.sync.txt
R1184M,FR2,1,/data/eeg/R1184M/eeg.noreref/R1184M_FR2_1_12Jun16_1245.061.062.FR2_1.sync.txt
R1184M,FR2,2,/data/eeg/R1184M/eeg.noreref/R1184M_FR2_2_12Jun16_1749.061.062.FR2_2.sync.txt
R1184M,FR2,3,/data/eeg/R1184M/eeg.noreref/R1184M_FR2_3_13Jun16_0827.061.062.FR2_3.sync.txt
R1185N,PS,1,/data/eeg/R1185N/eeg.noreref/R1185N_PS_2_19Jun16_1124.193.194.PS_1.sync.txt
R1185N,PAL1,0,/data/eeg/R1185N/eeg.noreref/R1185N_PAL1_0_15Jun16_1116.193.194.PAL1_0.sync.txt
R1185N,PAL1,1,/data/eeg/R1185N/eeg.noreref/R1185N_PAL1_1_19Jun16_1526.193.194.PAL1_1.sync.txt
R1185N,PS,2,/data/eeg/R1185N/eeg.noreref/R1185N_PS_2_19Jun16_1124.193.194.PS_2.sync.txt
R1185N_1,FR1,0,/data/eeg/R1185N_1/eeg.noreref/R1185N_1_FR1_0_27Jun16_0957.193.194.FR1_0.sync.txt
R1185N_1,PAL1,0,/data/eeg/R1185N_1/eeg.noreref/R1185N_1_PAL1_0_25Jun16_1753.193.194.PAL1_0.sync.txt
R1185N_1,PAL2,0,/data/eeg/R1185N_1/eeg.noreref/R1185N_1_PAL2_0_27Jun16_1448.193.194.PAL2_0.sync.txt
R1185N_1,PS,0,/data/eeg/R1185N_1/eeg.noreref/R1185N_1_PS_0_22Jun16_1632.193.194.PS_0.sync.txt
R1186P,loc,0,/data/eeg/R1186P/eeg.noreref/R1186P_loc_0_15Jun16_1053.128.loc_0.sync.txt
R1186P,loc,1,/data/eeg/R1186P/eeg.noreref/R1186P_loc_1_15Jun16_1645.128.loc_1.sync.txt
R1188C,TH1,0,/data/eeg/R1188C/eeg.noreref/R1188C_TH1_0_15Jun16_1631.000.TH1_0.sync.txt
R1188C,catFR1,0,/data/eeg/R1188C/eeg.noreref/R1188C_catFR1_0_16Jun16_1155.000.catFR1_0.sync.txt
R1190P,FR1,0,/data/eeg/R1190P/eeg.noreref/R1190P_FR1_0_18Jun16_1048.128.FR1_0.sync.txt
R1190P,FR1,0,/data/eeg/R1190P/eeg.noreref/R1190P_FR1_0_18Jun16_1048.128.FR1_tryagain.sync.txt
R1190P,FR1,tryagain2,/data/eeg/R1190P/eeg.noreref/R1190P_FR1_0_18Jun16_1048.128.FR1_tryagain2.sync.txt
R1190P,FR1,tryagain3,/data/eeg/R1190P/eeg.noreref/R1190P_FR1_0_18Jun16_1048.128.FR1_tryagain3.sync.txt
R1190P,FR1,0,/data/eeg/R1190P/eeg.noreref/R1190P_FR1_0_18Jun16_1048.128.maybe.sync.txt
R1192C,TH1,1,/data/eeg/R1192C/eeg.noreref/R1192C_TH1_1_25Jun16_1139.000.TH1_1.sync.txt
R1192C,TH1,2,/data/eeg/R1192C/eeg.noreref/R1192C_TH1_2_26Jun16_1423.000.TH1_2.sync.txt
R1192C,TH1,3,/data/eeg/R1192C/eeg.noreref/R1192C_TH1_3_26Jun16_1423.000.TH1_3.sync.txt
R1192C,catFR1,0,/data/eeg/R1192C/eeg.noreref/R1192C_catFR1_0_25Jun16_1617.000.catFR1_0.sync.txt
R1192C,catFR1,1,/data/eeg/R1192C/eeg.noreref/R1192C_catFR1_1_26Jun16_1552.000.catFR1_1.sync.txt
R1192C,catFR1,2,/data/eeg/R1192C/eeg.noreref/R1192C_catFR1_2_27Jun16_1536.000.catFR1_2.sync.txt
R1192C,catFR2,0,/data/eeg/R1192C/eeg.noreref/R1192C_catFR2_0_28Jun16_1137.000.catFR2_0.sync.txt
R1192C,catFR2,1,/data/eeg/R1192C/eeg.noreref/R1192C_catFR2_1_29Jun16_1515.000.catFR2_1.sync.txt
R1198M,FR1,0,/data/eeg/R1198M/eeg.noreref/R1198M_FR1_0_14Jul16_0829.123.124.FR1_0.sync.txt
R1198M,FR1,0,/data/eeg/R1198M/eeg.noreref/R1198M_FR1_0_14Jul16_0829.123.124.sync.txt
R1198M,TH1,0,/data/eeg/R1198M/eeg.noreref/R1198M_TH1_0_14Jul16_0920.123.124.sync.txt
R1198M,TH1,1,/data/eeg/R1198M/eeg.noreref/R1198M_TH1_1_14Jul16_1007.123.124.sync.txt
R1200T,train,0,/data/eeg/R1200T/eeg.noreref/R1200T_train_0_28Jul16_0926.193.194.sync.txt
R1201P,TH1,0,/data/eeg/R1201P/eeg.noreref/R1201P_TH1_0_30Jul16_0912.127.128.sync.txt
R1212P,FR1,10,/data/eeg/R1212P/eeg.noreref/R1212P_FR1_10_12Oct16_1345.119.120.sync.txt
R1212P,FR1,2,/data/eeg/R1212P/eeg.noreref/R1212P_FR1_2_01Oct16_1452.119.120.sync.txt
R1212P,PAL1,0,/data/eeg/R1212P/eeg.noreref/R1212P_PAL1_0_19Sep16_1102.119.120.sync.txt
R1212P,PAL1,1,/data/eeg/R1212P/eeg.noreref/R1212P_PAL1_1_22Sep16_1046.119.120.sync.txt
R1212P,PAL1,2,/data/eeg/R1212P/eeg.noreref/R1212P_PAL1_2_24Sep16_1023.119.120.sync.txt
R1212P,PAL1,3,/data/eeg/R1212P/eeg.noreref/R1212P_PAL1_3_26Sep16_1417.119.120.sync.txt
R1212P,TH1,0,/data/eeg/R1212P/eeg.noreref/R1212P_TH1_0_17Sep16_1409.119.120.sync.txt
R1212P,TH1,2,/data/eeg/R1212P/eeg.noreref/R1212P_TH1_2_23Sep16_1443.119.120.sync.txt
R1212P,TH1,3,/data/eeg/R1212P/eeg.noreref/R1212P_TH1_3_24Sep16_1555.119.120.sync.txt
R1212P,TH1,4,/data/eeg/R1212P/eeg.noreref/R1212P_TH1_4_25Sep16_1015.119.120.sync.txt
R1212P,catFR1,0,/data/eeg/R1212P/eeg.noreref/R1212P_catFR1_0_09Oct16_1629.119.120.sync.txt
R1221P,FR1,1,/data/eeg/R1221P/eeg.noreref/R1221P_FR1_1_18Sep16_1158.119.120.sync.txt
R1254E,catFR1,0,/data/eeg/R1254E/eeg.noreref/R1254E_catFR1_0_09Jan17_1214.049.050.sync.txt
R1263C,PAL1,0,/data/eeg/R1263C/eeg.noreref/R1263C_PAL1_0_17Mar17_1405.095.096.sync.txt
R1263C,PAL1,1,/data/eeg/R1263C/eeg.noreref/R1263C_PAL1_1_19Mar17_1456.095.096.sync.txt
R1263C,PAL1,3,/data/eeg/R1263C/eeg.noreref/R1263C_PAL1_3_22Mar17_1112.095.096.sync.txt
R1281E,THR,5,/data/eeg/R1281E/eeg.noreref/R1281E_THR_5_11Apr17_1208.009.010.sync.txt
R1281E,THR,6,/data/eeg/R1281E/eeg.noreref/R1281E_THR_6_11Apr17_1258.009.010.sync.txt
R1282C,TH1,0,/data/eeg/R1282C/eeg.noreref/R1282C_TH1_0_05Mar17_1106.121.122.sync.txt
R1285C,TH1,0,/data/eeg/R1285C/eeg.noreref/R1285C_TH1_0_15Mar17_1745.sync.txt
R1285C,TH1,1,/data/eeg/R1285C/eeg.noreref/R1285C_TH1_1_16Mar17_1727.sync.txt
R1285C,TH1,2,/data/eeg/R1285C/eeg.noreref/R1285C_TH1_2_17Mar17_1955.sync.txt
R1285C,TH1,5,/data/eeg/R1285C/eeg.noreref/R1285C_TH1_5_18Mar17_1517.sync.txt
R1285C,THR,1,/data/eeg/R1285C/eeg.noreref/R1285C_THR_1_17Mar11_2140.sync.txt
R1285C,THR,2,/data/eeg/R1285C/eeg.noreref/R1285C_THR_2_17Mar14_1911.sync.txt
R1289C,TH1,4,/data/eeg/R1289C/eeg.noreref/R1289C_TH1_4_25Mar17_1107.121.122.sync.txt
R1291M,FR1,0,/data/eeg/R1291M/eeg.noreref/R1291M_FR1_0_14Apr17_0938.089.090.sync.txt
R1291M,catFR1,0,/data/eeg/R1291M/eeg.noreref/R1291M_catFR1_0_14Apr17_1408.089.090.sync.txt
R1291M,catFR1,1,/data/eeg/R1291M/eeg.noreref/R1291M_catFR1_1_17Apr17_1139.089.090.sync.txt
R1299T,train,0,/data/eeg/R1299T/eeg.noreref/R1299T_train_0_26Apr17_1606.129.sync.txt
R1299T,train,0,/data/eeg/R1299T/eeg.noreref/R1299T_train_0_26Apr17_1606.193.sync.txt
R1311T,FR1,0,/data/eeg/R1311T/eeg.noreref/R1311T_FR1_0_20Jun17_1506.258.259.sync.txt
R1311T,FR1,1,/data/eeg/R1311T/eeg.noreref/R1311T_FR1_1_21Jun17_1131.258.259.sync.txt
R1311T,FR1,2,/data/eeg/R1311T/eeg.noreref/R1311T_FR1_2_22Jun17_1517.258.259.sync.txt
R1315T,train,0,/data/eeg/R1315T/eeg.noreref/R1315T_train_0_05Jul17_1621.129.sync.txt
R1315T,train,1,/data/eeg/R1315T/eeg.noreref/R1315T_train_1_07Jul17_1024.193.sync.txt
R1358T,train,0,/data/eeg/R1358T/eeg.noreref/R1358T_train_0_18Oct17_1622.193.sync.txt
R1391T,train,0,/data/eeg/R1391T/eeg.noreref/R1391T_train_0_01Feb18_1555.129.sync.txt
R1391T,train,0,/data/eeg/R1391T/eeg.noreref/R1391T_train_0_01Feb18_1555.258.sync.txt
R1398J,DBOY1,0,/data/eeg/R1398J/eeg.noreref/R1398J_DBOY1_0_26Mar18_1053.sync.txt
R1398J,DBOY1,1,/data/eeg/R1398J/eeg.noreref/R1398J_DBOY1_1_28Mar18_1222.sync.txt
R1398J,DBOY1,2,/data/eeg/R1398J/eeg.noreref/R1398J_DBOY1_2_31Mar18_1557.sync.txt
R1401J,DBOY1,1,/data/eeg/R1401J/eeg.noreref/R1401J_DBOY1_1_05Mar18_1637.sync.txt
R1401J,DBOY1,2,/data/eeg/R1401J/eeg.noreref/R1401J_DBOY1_2_06Mar18_1536.sync.txt
R1422T,FR1,0,/data/eeg/R1422T/eeg.noreref/DC09_DC10.FR1_0.sync.txt
R1422T,FR1,1,/data/eeg/R1422T/eeg.noreref/DC09_DC10.FR1_1.sync.txt
R1475J,DBOY1,0,/data/eeg/R1475J/eeg.noreref/R1475J_DBOY1_0_27Feb19_1650.sync.txt
R1486J,DBOY1,0,/data/eeg/R1486J/eeg.noreref/DBOY1_0.sync.txt
R1486J,DBOY1,1,/data/eeg/R1486J/eeg.noreref/DBOY1_1.sync.txt
R1501J,DBOY1,0,/data/eeg/R1501J/eeg.noreref/DBOY1_0.sync.txt
R1501J,DBOY1,1,/data/eeg/R1501J/eeg.noreref/DBOY1_1.sync.txt
R1501J,DBOY1,2,/data/eeg/R1501J/eeg.noreref/R1501J.DBOY1_2.sync.txt
R1501J,RepFR1,0,/data/eeg/R1501J/eeg.noreref/R1501J.RepFR1_0.sync.txt
R1501J,RepFR1,1,/data/eeg/R1501J/eeg.noreref/R1501J.RepFR1_1.sync.txt
R1501J,RepFR1,2,/data/eeg/R1501J/eeg.noreref/R1501J.RepFR1_2.sync.txt
R1503E,DBOY1,0,/data/eeg/R1503E/eeg.noreref/DBOY1_0.sync.txt
R1503E,DBOY1,1,/data/eeg/R1503E/eeg.noreref/DBOY1_1.sync.txt
R1503E,DBOY1,2,/data/eeg/R1503E/eeg.noreref/DBOY1_2.sync.txt
R1504E,DBOY1,0,/data/eeg/R1504E/eeg.noreref/DBOY1_0.sync.txt
R1504E,DBOY1,1,/data/eeg/R1504E/eeg.noreref/DBOY1_1.sync.txt
R1509E,DBOY1,0,/data/eeg/R1509E/eeg.noreref/DBOY1_0.sync.txt
R1509E,DBOY1,1,/data/eeg/R1509E/eeg.noreref/DBOY1_1.sync.txt
R1509E,DBOY1,2,/data/eeg/R1509E/eeg.noreref/DBOY1_2.sync.txt
R1509E,DBOY1,3,/data/eeg/R1509E/eeg.noreref/DBOY1_3.sync.txt
R1509E,DBOY1,4,/data/eeg/R1509E/eeg.noreref/DBOY1_4.sync.txt
R1509E,DBOY1,5,/data/eeg/R1509E/eeg.noreref/DBOY1_5.sync.txt
R1513D,DBOY1,0,/data/eeg/R1513D/eeg.noreref/DBOY1_0.sync.txt
R1514E,DBOY1,1,/data/eeg/R1514E/eeg.noreref/DBOY1_1.sync.txt
R1519E,DBOY1,0,/data/eeg/R1519E/eeg.noreref/DBOY1_0.sync.txt
R1521E,DBOY1,0,/data/eeg/R1521E/eeg.noreref/DBOY1_0.sync.txt
R1521E,DBOY1,1,/data/eeg/R1521E/eeg.noreref/DBOY1_1.sync.txt
R1521E,DBOY1,2,/data/eeg/R1521E/eeg.noreref/DBOY1_2.sync.txt
R1523E,DBOY1,1,/data/eeg/R1523E/eeg.noreref/DBOY1_1.sync.txt
R1524T,DBOY1,0,/data/eeg/R1524T/eeg.noreref/DBOY1_0.sync.txt
R1524T,DBOY1,1,/data/eeg/R1524T/eeg.noreref/DBOY1_1.sync.txt
R1524T,DBOY1,2,/data/eeg/R1524T/eeg.noreref/DBOY1_2.sync.txt
R1528E,RepFR1,0,/data/eeg/R1528E/eeg.noreref/RepFR1_0.sync.txt
R1528E,RepFR1,1,/data/eeg/R1528E/eeg.noreref/RepFR1_1.sync.txt
R1531T,RepFR1,0,/data/eeg/R1531T/eeg.noreref/RepFR1_0.sync.txt
R1531T,RepFR1,1,/data/eeg/R1531T/eeg.noreref/RepFR1_1.sync.txt
R1534D,RepFR1,0,/data/eeg/R1534D/eeg.noreref/RepFR1_0.sync.txt
R1535E,DBOY1,0,/data/eeg/R1535E/eeg.noreref/DBOY1_0.sync.txt
R1538E,DBOY1,0,/data/eeg/R1538E/eeg.noreref/DBOY1_0.sync.txt
R1538E,DBOY1,1,/data/eeg/R1538E/eeg.noreref/DBOY1_1.sync.txt
R1539E,DBOY1,0,/data/eeg/R1539E/eeg.noreref/DBOY1_0.sync.txt
R1539E,DBOY1,1,/data/eeg/R1539E/eeg.noreref/DBOY1_1.sync.txt
R1543E,DBOY1,0,/data/eeg/R1543E/eeg.noreref/DBOY1_0.sync.txt
R1543E,DBOY1,1,/data/eeg/R1543E/eeg.noreref/DBOY1_1.sync.txt
R1543E,DBOY1,2,/data/eeg/R1543E/eeg.noreref/DBOY1_2.sync.txt
R1543E,DBOY1,3,/data/eeg/R1543E/eeg.noreref/DBOY1_3.sync.txt
R1544E,DBOY1,0,/data/eeg/R1544E/eeg.noreref/DBOY1_0.sync.txt
R1544E,DBOY1,1,/data/eeg/R1544E/eeg.noreref/DBOY1_1.sync.txt
R1546E,DBOY1,0,/data/eeg/R1546E/eeg.noreref/DBOY1_0.sync.txt
R1546E,DBOY1,1,/data/eeg/R1546E/eeg.noreref/DBOY1_1.sync.txt
R1546E,DBOY1,2,/data/eeg/R1546E/eeg.noreref/DBOY1_2.sync.txt
R1547D,RepFR1,0,/data/eeg/R1547D/eeg.noreref/RepFR1_0.sync.txt
R1549E,DBOY1,0,/data/eeg/R1549E/eeg.noreref/DBOY1_0.sync.txt
R1551T,DBOY1,0,/data/eeg/R1551T/eeg.noreref/DBOY1_0.sync.txt
R1551T,DBOY1,1,/data/eeg/R1551T/eeg.noreref/DBOY1_1.sync.txt
R1551T,DBOY1,2,/data/eeg/R1551T/eeg.noreref/DBOY1_2.sync.txt
R1551T,DBOY1,3,/data/eeg/R1551T/eeg.noreref/DBOY1_3.sync.txt
R1552E,DBOY1,0,/data/eeg/R1552E/eeg.noreref/DBOY1_0.sync.txt
R1552E,DBOY1,1,/data/eeg/R1552E/eeg.noreref/DBOY1_1.sync.txt
R1552E,DBOY1,2,/data/eeg/R1552E/eeg.noreref/DBOY1_2.sync.txt
R1553E,DBOY1,0,/data/eeg/R1553E/eeg.noreref/DBOY1_0.sync.txt
R1554T,DBOY1,0,/data/eeg/R1554T/eeg.noreref/DBOY1_0.sync.txt
R1554T,DBOY1,1,/data/eeg/R1554T/eeg.noreref/DBOY1_1.sync.txt
R1556J,DBOY1,0,/data/eeg/R1556J/eeg.noreref/DBOY1_0.sync.txt
R1556J,DBOY1,1,/data/eeg/R1556J/eeg.noreref/DBOY1_1.sync.txt
R1556J,RepFR1,0,/data/eeg/R1556J/eeg.noreref/RepFR1_0.sync.txt
R1556J,RepFR1,1,/data/eeg/R1556J/eeg.noreref/RepFR1_1.sync.txt
R1556J,RepFR1,2,/data/eeg/R1556J/eeg.noreref/RepFR1_2.sync.txt
R1558T,DBOY1,0,/data/eeg/R1558T/eeg.noreref/DBOY1_0.sync.txt
R1558T,DBOY1,1,/data/eeg/R1558T/eeg.noreref/DBOY1_1.sync.txt
R1558T,DBOY1,2,/data/eeg/R1558T/eeg.noreref/DBOY1_2.sync.txt
R1560T,DBOY1,0,/data/eeg/R1560T/eeg.noreref/DBOY1_0.sync.txt
R1560T,DBOY1,2,/data/eeg/R1560T/eeg.noreref/DBOY1_2.sync.txt
R1561E,DBOY1,0,/data/eeg/R1561E/eeg.noreref/DBOY1_0.sync.txt
R1561E,DBOY1,1,/data/eeg/R1561E/eeg.noreref/DBOY1_1.sync.txt
R1563T,DBOY1,0,/data/eeg/R1563T/eeg.noreref/DBOY1_0.sync.txt
