subject,experiment,session,localization,montage,system_version,multiple_eegfiles,eegfile,sources_samples,eeg_samples,sources_samplerate,eeg_samplerate,equal_samples,close_samples,factor_2
R1214M,TH1,0,0,0,2.0,False,R1214M_TH1_0_01Sep16_2001,4029628,4029627,1000.0,1000.0,False,True,False
R1214M,TH1,1,0,0,2.0,False,R1214M_TH1_1_01Sep16_2120,1071511,1071510,1000.0,1000.0,False,True,False
R1215M,FR1,0,0,0,,False,R1215M_FR1_0_09Sep16_1502,5668470,5668469,1000.0,1000.0,False,True,False
R1215M,FR1,1,0,0,,True,R1215M_FR1_1_10Sep16_1551,168709,337416,1000.0,1000.0,False,False,True
R1215M,FR1,1,0,0,,True,R1215M_FR1_1_10Sep16_1555,3594070,7188138,1000.0,1000.0,False,False,True
R1215M,FR1,2,0,0,,False,R1215M_FR1_2_12Sep16_1440,3473809,3473808,1000.0,1000.0,False,True,False
R1215M,PAL1,0,0,0,,False,R1215M_PAL1_0_13Sep16_1420,3310110,3310109,1000.0,1000.0,False,True,False
R1215M,PAL1,1,0,0,2.0,True,R1215M_PAL1_1_14Sep16_1349,3080204,6160406,1000.0,1000.0,False,False,True
R1215M,PAL1,1,0,0,2.0,True,R1215M_PAL1_1_14Sep16_1507,1276149,2552296,1000.0,1000.0,False,False,True
R1215M,TH1,0,0,0,,False,R1215M_TH1_0_09Sep16_1952,3620705,3620705,1000.0,1000.0,True,True,False
R1215M,TH1,1,0,0,,False,R1215M_TH1_1_10Sep16_1907,2629488,2629487,1000.0,1000.0,False,True,False
R1215M,TH1,2,0,0,,False,R1215M_TH1_2_10Sep16_1954,1884814,1884813,1000.0,1000.0,False,True,False
R1215M,catFR1,0,0,0,,False,R1215M_catFR1_0_08Sep16_1919,2904125,2904124,1000.0,1000.0,False,True,False
R1216E,FR1,1,0,1,,False,R1216E_FR1_1_16Sep16_1742,3018491,3018490,1000.0,1000.0,False,True,False
R1216E,FR1,2,0,1,,False,R1216E_FR1_2_19Sep16_1938,3030552,3030551,1000.0,1000.0,False,True,False
R1216E,PS2.1,0,0,1,,False,R1216E_1_PS2.1_0_20Sep16_2107,2054675,2054675,1000.0,1000.0,True,True,False
R1217T,FR1,0,0,0,2.0,False,R1217T_FR1_0_02Sep16_1506,3159364,3159363,1000.0,1000.0,False,True,False
R1217T,FR1,1,0,0,2.0,False,R1217T_FR1_1_06Sep16_1458,2882968,2882967,1000.0,1000.0,False,True,False
R1217T,FR1,2,0,0,2.0,False,R1217T_FR1_2_07Sep16_1537,3058686,3058685,1000.0,1000.0,False,True,False
R1217T,FR3,0,0,0,,False,R1217T_FR3_0_09Sep16_1531,2964528,2964527,1000.0,1000.0,False,True,False
R1217T,PS2.1,0,0,0,,False,R1217T_PS2.1_0_07Sep16_2202,1076944,1076944,1000.0,1000.0,True,True,False
R1217T,PS2.1,1,0,0,,False,R1217T_PS2.1_1_07Sep16_2222,1081643,1081643,1000.0,1000.0,True,True,False
R1217T,PS2.1,2,0,0,,False,R1217T_PS2.1_2_08Sep16_1557,1889762,1889762,1000.0,1000.0,True,True,False
R1217T,catFR1,0,0,0,,False,R1217T_catFR1_0_02Sep16_2009,2884598,2884597,1000.0,1000.0,False,True,False
R1219C,TH1,0,0,0,,True,R1219C_TH1_0_12Sep16_1530,1801827,3603652,1000.0,1000.0,False,False,True
R1219C,TH1,0,0,0,,True,R1219C_TH1_0_12Sep16_1600,1801837,3603672,1000.0,1000.0,False,False,True
R1219C,TH1,0,0,0,,True,R1219C_TH1_0_12Sep16_1630,1229345,2458688,1000.0,1000.0,False,False,True
R1219C,TH1,2,0,0,,True,R1219C_TH1_2_14Sep16_1649,3603687,7207374,2000.0,2000.0,False,False,True
R1219C,TH1,2,0,0,,True,R1219C_TH1_2_14Sep16_1719,2728974,5457948,2000.0,2000.0,False,False,True
R1221P,FR1,1,0,0,1.0,False,R1221P_FR1_1_18Sep16_1158,1638112,1638112,512.0,512.0,True,True,False
R1221P,catFR1,0,0,0,,False,R1221P_CatFR1_0_15Sep16_1451,3081142,3081142,1023.999,1023.999,True,True,False
R1221P,catFR1,1,0,0,,False,R1221P_CatFR1_1_17Sep16_1105,3646200,3646200,1023.999,1023.999,True,True,False
R1221P,catFR1,2,0,0,,False,R1221P_CatFR1_2_20Sep16_1143,3051066,3051066,1023.999,1023.999,True,True,False
R1222M,FR1,0,0,0,,False,R1222M_FR1_0_17Sep16_1838,2405200,2405199,1000.0,1000.0,False,True,False
R1222M,FR1,1,0,0,,False,R1222M_FR1_1_17Sep16_2002,2494352,2494352,1000.0,1000.0,True,True,False
R1222M,FR1,2,0,0,,False,R1222M_FR1_2_18Sep16_1615,2171192,2171191,1000.0,1000.0,False,True,False
R1222M,PS2.1,0,0,0,,False,R1222M_PS2.1_0_18Sep16_2003,1923441,1923441,1000.0,1000.0,True,True,False
R1222M,PS2.1,1,0,0,,False,R1222M_PS2.1_1_18Sep16_2037,1815842,1815842,1000.0,1000.0,True,True,False
R1222M,PS2.1,2,0,0,,False,R1222M_PS2.1_2_18Sep16_2109,1809633,1809633,1000.0,1000.0,True,True,False
R1222M,PS2.1,3,0,0,,False,R1222M_PS2.1_3_18Sep16_2140,1820031,1820031,1000.0,1000.0,True,True,False
R1222M,TH1,0,0,0,,False,R1222M_TH1_0_17Sep16_1922,2246960,2246959,1000.0,1000.0,False,True,False
R1222M,TH1,1,0,0,,False,R1222M_TH1_1_17Sep16_2053,1691846,1691845,1000.0,1000.0,False,True,False
R1222M,catFR1,0,0,0,,False,R1222M_catFR1_0_16Sep16_1537,1810653,1810652,1000.0,1000.0,False,True,False
R1223E,FR1,0,0,0,,True,R1223E_FR1_0_26Sep16_1546,378487,756972,1000.0,1000.0,False,False,True
R1223E,FR1,0,0,0,,True,R1223E_FR1_0_26Sep16_1554,3433057,6866112,1000.0,1000.0,False,False,True
R1223E,FR1,1,0,0,,True,R1223E_FR1_1_27Sep16_2107,65599,131196,1000.0,1000.0,False,False,True
R1223E,FR1,1,0,0,,True,R1223E_FR1_1_27Sep16_2112,3134479,6268956,1000.0,1000.0,False,False,True
R1223E,FR1,2,0,0,,False,R1223E_FR1_2_28Sep16_1829,4409850,4409849,1000.0,1000.0,False,True,False
R1223E,FR3,0,0,0,,False,R1223E_FR3_0_02Oct16_1659,3044710,3044709,1000.0,1000.0,False,True,False
R1223E,FR3,1,0,0,,False,R1223E_FR3_1_03Oct16_1737,2999452,2999451,1000.0,1000.0,False,True,False
R1223E,PAL1,0,0,0,,False,R1223E_PAL1_0_26Sep16_1938,2210126,2210125,1000.0,1000.0,False,True,False
R1223E,PS2.1,0,0,0,,False,R1223E_PS2.1_0_29Sep16_1909,3920322,3920322,1000.0,1000.0,True,True,False
R1223E,PS2.1,1,0,0,,False,R1223E_PS2.1_1_29Sep16_2015,1938586,1938586,1000.0,1000.0,True,True,False
R1223E,PS2.1,2,0,0,,False,R1223E_PS2.1_3_29Sep16_2121,1755397,1755397,1000.0,1000.0,True,True,False
R1226D,FR1,0,0,0,2.0,False,R1226D_FR1_0_30Nov16_2120,2839562,2839561,1000.0,1000.0,False,True,False
R1226D,FR1,1,0,0,2.0,False,R1226D_FR1_1_01Dec16_1613,3136871,3136870,1000.0,1000.0,False,True,False
R1226D,TH1,0,0,0,2.0,False,R1226D_TH1_0_02Dec16_2020,3131041,3131040,1000.0,1000.0,False,True,False
R1226D,TH1,1,0,0,2.0,False,R1226D_TH1_1_03Dec16_1642,2505389,2505388,1000.0,1000.0,False,True,False
R1226D,catFR1,0,0,0,2.0,False,R1226D_catFR1_0_30Nov16_1607,3150080,3150079,1000.0,1000.0,False,True,False
R1226D,catFR1,2,0,0,2.0,False,R1226D_catFR1_2_02Dec16_1646,2967603,2967602,1000.0,1000.0,False,True,False
R1226D,catFR1,3,0,0,2.0,False,R1226D_catFR1_3_04Dec16_1743,3040952,3040951,1000.0,1000.0,False,True,False
R1226D,catFR1,4,0,0,2.0,False,R1226D_catFR1_4_07Dec16_1520,2835414,2835413,1000.0,1000.0,False,True,False
R1226D,catFR3,0,0,0,,False,R1226D_catFR3_0_05Dec16_1842,3003924,3003923,1000.0,1000.0,False,True,False
R1227T,TH1,0,0,0,,True,R1227T_TH1_0_05Oct16_1923,733219,1466436,1000.0,1000.0,False,False,True
R1227T,TH1,0,0,0,,True,R1227T_TH1_0_05Oct16_1936,1192703,2385404,1000.0,1000.0,False,False,True
R1227T,TH1,1,0,0,,False,R1227T_TH1_1_06Oct16_1602,1228192,1228191,1000.0,1000.0,False,True,False
R1227T,TH1,2,0,0,2.0,False,R1227T_TH1_2_06Oct16_1602,1228192,1228191,1000.0,1000.0,False,True,False
R1227T,catFR1,0,0,0,,False,R1227T_catFR1_0_07Oct16_2230,1474808,1474807,1000.0,1000.0,False,True,False
R1228M,FR1,0,0,0,2.0,False,R1228M_FR1_0_30Sep16_1927,3026506,3026505,1000.0,1000.0,False,True,False
R1228M,FR1,1,0,0,2.0,False,R1228M_FR1_1_01Oct16_1509,2746138,2746137,1000.0,1000.0,False,True,False
R1228M,PAL1,0,0,0,,False,R1228M_PAL1_0_01Oct16_1846,3539271,3539270,1000.0,1000.0,False,True,False
R1228M,catFR1,0,0,0,,False,R1228M_catFR1_0_30Sep16_1451,3844060,3844059,1000.0,1000.0,False,True,False
R1229M,FR1,0,0,0,2.0,False,R1229M_FR1_0_04Oct16_1834,2441489,2441488,1000.0,1000.0,False,True,False
R1229M,FR1,1,0,0,2.0,False,R1229M_FR1_1_05Oct16_2014,2212321,2212320,1000.0,1000.0,False,True,False
R1229M,PAL1,0,0,0,2.0,False,R1229M_PAL1_0_04Oct16_2149,2747046,2747045,1000.0,1000.0,False,True,False
R1229M,catFR1,0,0,0,,False,R1229M_catFR1_0_04Oct16_1504,3309912,3309911,1000.0,1000.0,False,True,False
R1231M,FR1,0,0,0,,False,R1231M_FR1_0_10Oct16_1939,3898504,3898504,1000.0,1000.0,True,True,False
R1231M,FR1,1,0,0,,True,R1231M_FR1_1_12Oct16_1913,1365436,2730872,1000.0,1000.0,False,False,True
R1231M,FR1,1,0,0,,True,R1231M_FR1_1_12Oct16_1937,2565257,5130514,1000.0,1000.0,False,False,True
R1231M,PAL1,0,0,0,2.0,False,R1231M_PAL1_0_11Oct16_1452,3264031,3264030,1000.0,1000.0,False,True,False
R1231M,TH1,0,0,0,2.0,False,R1231M_TH1_0_09Oct16_1852,3676416,3676415,1000.0,1000.0,False,True,False
R1231M,TH1,1,0,0,2.0,False,R1231M_TH1_1_10Oct16_0036,3218552,3218551,1000.0,1000.0,False,True,False
R1231M,TH1,2,0,0,2.0,False,R1231M_TH1_2_10Oct16_1338,4551660,4551659,1000.0,1000.0,False,True,False
R1231M,catFR1,0,0,0,,False,R1231M_catFR1_0_11Oct16_1953,3577298,3577298,1000.0,1000.0,True,True,False
R1232N,FR1,0,0,0,2.0,False,R1232N_FR1_0_10Oct16_2158,3103020,3103019,1000.0,1000.0,False,True,False
R1232N,PAL1,0,0,0,,False,R1232N_PAL1_0_09Oct16_1710,3032561,3032560,1000.0,1000.0,False,True,False
R1232N,PAL1,1,0,0,,False,R1232N_PAL1_1_09Oct16_2209,3347787,3347786,1000.0,1000.0,False,True,False
R1232N,PAL1,2,0,0,,False,R1232N_PAL1_2_10Oct16_1646,3079440,3079439,1000.0,1000.0,False,True,False
R1232N,PAL3,0,0,0,,False,R1232N_PAL3_0_14Oct16_1325,3300179,3300178,1000.0,1000.0,False,True,False
R1232N,PS2.1,0,0,0,,False,R1232N_PS2.1_0_13Oct16_2155,2010146,2010146,1000.0,1000.0,True,True,False
R1232N,PS2.1,1,0,0,,False,R1232N_PS2.1_1_13Oct16_2229,1258141,1258141,1000.0,1000.0,True,True,False
R1232N,PS2.1,2,0,0,,False,R1232N_PS2.1_2_14Oct16_1422,1298620,1298620,1000.0,1000.0,True,True,False
R1233E,TH1,0,0,0,,False,R1233E_TH1_0_10Oct16_1515,5786471,5786470,1000.0,1000.0,False,True,False
R1233E,TH1,1,0,0,,False,R1233E_TH1_1_10Oct16_1515,5786471,5786470,1000.0,1000.0,False,True,False
R1233E,TH1,2,0,0,,True,R1233E_TH1_2_12Oct16_2002,166700,333398,1000.0,1000.0,False,False,True
R1233E,TH1,2,0,0,,True,R1233E_TH1_2_14Oct16_1457,3754658,7509314,1000.0,1000.0,False,False,True
R1234D,FR1,0,0,0,,False,R1234D_FR1_0_13Oct16_1730,3088343,3088342,1000.0,1000.0,False,True,False
R1234D,FR1,1,0,0,,False,R1234D_FR1_1_18Oct16_1914,3165080,3165079,1000.0,1000.0,False,True,False
R1234D,TH1,0,0,0,,False,R1234D_TH1_0_17Oct16_1938,3006053,3006052,1000.0,1000.0,False,True,False
R1234D,TH1,1,0,0,,True,R1234D_TH1_1_18Oct16_1836,2133654,4267306,1000.0,1000.0,False,False,True
R1234D,TH1,1,0,0,,True,R1234D_TH1_1_18Oct16_1912,33280,66558,1000.0,1000.0,False,False,True
R1235E,FR3,0,0,0,,False,R1235E_FR3_0_26Oct16_1509,4603791,4603790,1000.0,1000.0,False,True,False
R1235E,catFR1,0,0,0,2.0,False,R1235E_catFR1_0_23Oct16_1640,3597367,3597366,1000.0,1000.0,False,True,False
R1235E,catFR1,1,0,0,2.0,False,R1235E_catFR1_1_24Oct16_1431,4343031,4343030,1000.0,1000.0,False,True,False
R1235E,catFR1,2,0,0,2.0,False,R1235E_catFR1_2_25Oct16_1815,4262094,4262093,1000.0,1000.0,False,True,False
R1237C,PS2.1,0,0,0,,False,R1237C_PS2.1_1_06Nov16_1906,1799186,1799186,1000.0,1000.0,True,True,False
R1237C,PS2.1,1,0,0,,False,R1237C_PS2.1_2_06Nov16_1937,1792096,1792096,1000.0,1000.0,True,True,False
R1237C,PS2.1,2,0,0,,False,R1237C_PS2.1_3_06Nov16_2047,1801755,1801755,1000.0,1000.0,True,True,False
R1237C,PS2.1,3,0,0,,False,R1237C_PS2.1_4_06Nov16_2118,1794658,1794658,1000.0,1000.0,True,True,False
R1237C,TH1,0,0,0,,True,R1237C_TH1_0_31Oct16_1838,1801828,3603654,1000.0,1000.0,False,False,True
R1237C,TH1,0,0,0,,True,R1237C_TH1_0_31Oct16_1908,1801838,3603674,1000.0,1000.0,False,False,True
R1237C,TH1,0,0,0,,True,R1237C_TH1_0_31Oct16_1938,532865,1065728,1000.0,1000.0,False,False,True
R1237C,TH1,1,0,0,,False,R1237C_TH1_1_02Nov16_1911,965064,965063,1000.0,1000.0,False,True,False
R1237C,TH1,2,0,0,,True,R1237C_TH1_2_03Nov16_2135,1801659,3603316,1000.0,1000.0,False,False,True
R1237C,TH1,2,0,0,,True,R1237C_TH1_2_03Nov16_2205,445738,891474,1000.0,1000.0,False,False,True
R1237C,TH1,3,0,0,,True,R1237C_TH1_3_04Nov16_1703,3604022,3604026,1000.0,1000.0,False,False,False
R1237C,TH1,3,0,0,,True,R1237C_TH1_3_04Nov16_1733,1630630,1630634,1000.0,1000.0,False,False,False
R1237C,TH3,0,0,0,,True,R1237C_TH3_0_07Nov16_1505,15640,31278,1000.0,1000.0,False,False,True
R1237C,TH3,0,0,0,,True,R1237C_TH3_0_07Nov16_1509,2216094,4432186,1000.0,1000.0,False,False,True
R1237C,TH3,1,0,0,,False,R1237C_TH3_1_07Nov16_1615,337520,337519,1000.0,1000.0,False,True,False
R1237C,TH3,2,0,0,,False,R1237C_TH3_2_07Nov16_1622,2177046,2177045,1000.0,1000.0,False,True,False
R1238N,PAL1,0,0,0,,False,R1238N_PAL1_0_02Nov16_2126,4982811,4982810,1000.0,1000.0,False,True,False
R1239E,catFR1,0,0,0,,False,R1239E_catFR1_0_11Nov16_1525,3276880,3276879,1000.0,1000.0,False,True,False
R1239E,catFR1,1,0,0,,False,R1239E_catFR1_1_12Nov16_1820,2308183,2308182,1000.0,1000.0,False,True,False
R1240T,FR1,0,0,0,,False,R1240T_FR1_0_15Nov16_2038,987825,987824,1000.0,1000.0,False,True,False
R1240T,FR1,1,0,0,,False,R1240T_FR1_1_16Nov16_2215,2866787,2866786,1000.0,1000.0,False,True,False
R1240T,PS2.1,0,0,0,,True,R1240T_PS2.1_0_17Nov16_2102,2019260,4038518,1000.0,1000.0,False,False,True
R1240T,PS2.1,0,0,0,,True,R1240T_PS2.1_0_17Nov16_2136,66979,133956,1000.0,1000.0,False,False,True
R1240T,PS2.1,0,0,0,,True,R1240T_PS2.1_0_17Nov16_2137,28149,56296,1000.0,1000.0,False,False,True
R1240T,PS2.1,1,0,0,,False,R1240T_PS2.1_1_17Nov16_2138,1797924,1797923,1000.0,1000.0,False,True,False
R1240T,PS2.1,2,0,0,,False,R1240T_PS2.1_2_17Nov16_2211,1801852,1801852,1000.0,1000.0,True,True,False
R1240T,TH1,0,0,0,,False,R1240T_TH1_0_17Nov16_1737,4019851,4019850,1000.0,1000.0,False,True,False
R1240T,catFR1,0,0,0,,False,R1240T_catFR1_0_17Nov16_2247,1592967,1592966,1000.0,1000.0,False,True,False
R1243T,FR1,0,0,0,,False,R1243T_FR1_0_27Nov16_2129,3111923,3111922,1000.0,1000.0,False,True,False
R1243T,FR1,1,0,0,,False,R1243T_FR1_1_28Nov16_1544,2869657,2869656,1000.0,1000.0,False,True,False
R1243T,FR1,2,0,0,,True,R1243T_FR1_2_02Dec16_2004,221277,442552,1000.0,1000.0,False,False,True
R1243T,FR1,2,0,0,,True,R1243T_FR1_2_02Dec16_2009,2789368,5578734,1000.0,1000.0,False,False,True
R1243T,FR1,3,0,0,,False,R1243T_FR1_3_15Dec16_1622,2788338,2788337,1000.0,1000.0,False,True,False
R1243T,PS2.1,0,0,0,,True,R1243T_PS2.1_0_19Dec16_2118,1782682,3565362,1000.0,1000.0,False,False,True
R1243T,PS2.1,0,0,0,,True,R1243T_PS2.1_0_19Dec16_2152,17420,34838,1000.0,1000.0,False,False,True
R1243T,PS2.1,1,0,0,,False,R1243T_PS2.1_1_19Dec16_2153,1825721,1825720,1000.0,1000.0,False,True,False
R1243T,PS2.1,2,0,0,,False,R1243T_PS2.1_2_19Dec16_2225,1779442,1779441,1000.0,1000.0,False,True,False
R1243T,PS2.1,3,0,0,,False,R1243T_PS2.1_3_20Dec16_2231,1797373,1797372,1000.0,1000.0,False,True,False
R1243T,PS2.1,4,0,0,,False,R1243T_PS2.1_4_22Dec16_1517,1788603,1788602,1000.0,1000.0,False,True,False
R1243T,TH1,0,0,0,,False,R1243T_TH1_0_01Dec16_1740,4057218,4057218,1000.0,1000.0,True,True,False
R1243T,TH1,1,0,0,,False,R1243T_TH1_1_02Dec16_1655,3422587,3422587,1000.0,1000.0,True,True,False
R1243T,catFR1,0,0,0,,False,R1243T_catFR1_0_28Nov16_1859,3018225,3018224,1000.0,1000.0,False,True,False
R1243T,catFR1,1,0,0,,False,R1243T_catFR1_1_29Nov16_1550,3501198,3501197,1000.0,1000.0,False,True,False
R1243T,catFR1,2,0,0,,False,R1243T_catFR1_2_09Dec16_1959,3342379,3342378,1000.0,1000.0,False,True,False
R1243T,catFR1,3,0,0,,False,R1243T_catFR1_3_16Dec16_1954,2767007,2767006,1000.0,1000.0,False,True,False
R1243T,catFR3,0,0,0,,False,R1243T_catFR3_0_20Dec16_2304,2849927,2849926,1000.0,1000.0,False,True,False
R1243T,catFR3,1,0,0,,False,R1243T_catFR3_1_22Dec16_1551,2904636,2904635,1000.0,1000.0,False,True,False
R1244J,TH1,1,0,0,,False,R1244J_TH1_1_04Dec16_1918,2144547,2144547,1000.0,1000.0,True,True,False
R1245E,catFR1,0,0,0,,False,R1245E_catFR1_0_27Jan17_1649,3368918,3368917,1000.0,1000.0,False,True,False
R1247P,FR1,0,0,0,,False,R1247P_FR1_0_08Dec16_2036,3100691,3100690,1000.0,1000.0,False,True,False
R1247P,PS2.1,0,1,1,,False,R1247P_PS2.1_0_22Dec16_2040,2253657,2253656,1000.0,1000.0,False,True,False
R1247P,catFR1,1,0,0,,False,R1247P_catFR1_1_10Dec16_1952,2185947,2185947,1000.0,1000.0,True,True,False
R1247P,catFR1,2,0,0,,False,R1247P_catFR1_2_12Dec16_1916,3106332,3106332,1000.0,1000.0,True,True,False
R1247P,catFR1,3,1,1,,False,R1247P_1_catFR1_0_17Dec16_2053,2939801,2939801,1000.0,1000.0,True,True,False
R1247P,catFR1,4,1,1,,False,R1247P_1_catFR1_1_18Dec16_1628,3397879,3397879,1000.0,1000.0,True,True,False
R1247P,catFR1,5,1,1,,False,R1247P_1_catFR1_2_22Dec16_1743,1763728,1763728,1000.0,1000.0,True,True,False
R1247P,catFR3,0,1,1,,False,R1247P_catFR3_0_22Dec16_2120,2976272,2976271,1000.0,1000.0,False,True,False
R1248P,TH1,0,0,0,,False,R1248P_TH1_0_17Dec16_1653,2611495,2611494,1000.0,1000.0,False,True,False
R1248P,TH1,1,1,1,,False,R1248P_TH1_1_23Dec16_2100,3053632,3053631,1000.0,1000.0,False,True,False
R1250N,FR1,0,0,0,,False,R1250N_FR1_0_09Dec16_2016,8667488,4333752,1000.0,1000.0,False,False,True
R1250N,PAL1,0,0,0,,False,R1250N_PAL1_0_10Dec16_1530,7098724,3549370,1000.0,1000.0,False,False,True
R1250N,PAL1,1,0,0,,False,R1250N_PAL1_1_10Dec16_2203,11063152,5531584,1000.0,1000.0,False,False,True
R1250N,PAL1,2,0,0,,False,R1250N_PAL1_2_11Dec16_1751,9363906,4681961,1000.0,1000.0,False,False,True
R1250N,PAL1,3,0,0,,False,R1250N_PAL1_3_11Dec16_1751,9363906,4681961,1000.0,1000.0,False,False,True
R1250N,PS2.1,0,0,0,2.0,False,R1250N_PS2.1_0_09Dec16_2142,4025422,2012719,1000.0,1000.0,False,False,True
R1251M,FR1,0,0,0,,False,R1251M_FR1_0_10Dec16_1749,2785228,2785227,1000.0,1000.0,False,True,False
R1251M,PS2.1,0,0,0,,True,R1251M_PS2.1_0_12Dec16_2305,468536,937070,1000.0,1000.0,False,False,True
R1251M,PS2.1,0,0,0,,True,R1251M_PS2.1_0_13Dec16_0233,1872433,3744864,1000.0,1000.0,False,False,True
R1251M,PS2.1,1,0,0,,False,R1251M_PS2.1_1_13Dec16_0305,1878702,1878701,1000.0,1000.0,False,True,False
R1251M,PS2.1,2,0,0,,False,R1251M_PS2.1_2_13Dec16_0338,1798323,1798322,1000.0,1000.0,False,True,False
R1251M,PS2.1,3,0,0,,False,R1251M_PS2.1_3_13Dec16_0409,1771175,1771174,1000.0,1000.0,False,True,False
R1251M,TH1,0,0,0,,False,R1251M_TH1_0_10Dec16_1840,2871656,2871655,1000.0,1000.0,False,True,False
R1251M,TH1,1,0,0,,False,R1251M_TH1_1_11Dec16_2144,2351889,2351888,1000.0,1000.0,False,True,False
R1251M,TH1,2,0,0,,False,R1251M_TH1_2_12Dec16_1439,3000006,3000005,1000.0,1000.0,False,True,False
R1251M,catFR1,0,0,0,,False,R1251M_catFR1_0_11Dec16_2226,1849504,1849503,1000.0,1000.0,False,True,False
R1254E,catFR1,0,0,0,1.0,False,R1254E_catFR1_0_09Jan17_1214,3364077,3364077,1024.0,1024.0,True,True,False
R1258T,TH1,0,0,0,,False,R1258T_TH1_0_14Jan17_2008,3647265,3647264,1000.0,1000.0,False,True,False
R1258T,TH1,1,0,0,,False,R1258T_TH1_1_17Jan17_1533,1673524,1673523,1000.0,1000.0,False,True,False
R1258T,TH1,2,0,0,,False,R1258T_TH1_2_18Jan17_1944,3043603,3043602,1000.0,1000.0,False,True,False
R1259E,TH1,0,0,0,2.0,False,R1259E_TH1_0_19Jan17_2024,3290333,3290332,1000.0,1000.0,False,True,False
R1259E,TH1,1,0,0,2.0,True,R1259E_TH1_1_23Jan17_1852,2420170,4840338,1000.0,1000.0,False,False,True
R1259E,TH1,1,0,0,2.0,True,R1259E_TH1_1_23Jan17_2113,979740,1959478,1000.0,1000.0,False,False,True
R1260D,FR1,0,0,0,,False,R1260D_FR1_0_26Jan17_1517,3928679,3928678,1000.0,1000.0,False,True,False
R1260D,PS2.1,0,0,0,,True,R1260D_PS2.1_0_27Jan17_2147,1035737,2071472,1000.0,1000.0,False,False,True
R1260D,PS2.1,0,0,0,,True,R1260D_PS2.1_0_27Jan17_2204,751730,1503458,1000.0,1000.0,False,False,True
R1260D,PS2.1,0,0,0,,True,R1260D_PS2.1_0_27Jan17_2217,10650,21298,1000.0,1000.0,False,False,True
R1260D,PS2.1,1,0,0,,False,R1260D_PS2.1_1_27Jan17_2217,750101,750100,1000.0,1000.0,False,True,False
R1260D,PS2.1,2,0,0,,False,R1260D_PS2.1_2_27Jan17_2230,857369,857368,1000.0,1000.0,False,True,False
R1260D,PS2.1,3,0,0,,False,R1260D_PS2.1_3_27Jan17_2245,767390,767389,1000.0,1000.0,False,True,False
R1260D,PS2.1,4,0,0,,False,R1260D_PS2.1_4_27Jan17_2258,717301,717300,1000.0,1000.0,False,True,False
R1260D,PS2.1,5,0,0,,False,R1260D_PS2.1_5_29Jan17_1359,767551,767550,1000.0,1000.0,False,True,False
R1260D,PS2.1,6,0,0,,False,R1260D_PS2.1_6_29Jan17_1412,701740,701739,1000.0,1000.0,False,True,False
R1260D,PS2.1,7,0,0,,False,R1260D_PS2.1_7_29Jan17_1424,1574129,1574128,1000.0,1000.0,False,True,False
R1260D,PS2.1,8,0,0,,False,R1260D_PS2.1_8_29Jan17_1451,749801,749800,1000.0,1000.0,False,True,False
R1260D,PS2.1,9,0,0,,False,R1260D_PS2.1_9_29Jan17_1504,715751,715750,1000.0,1000.0,False,True,False
R1260D,catFR1,0,0,0,,False,R1260D_catFR1_0_27Jan17_1506,3549544,3549543,1000.0,1000.0,False,True,False
R1260D,catFR1,1,0,0,,False,R1260D_catFR1_1_29Jan17_1729,2302730,2302729,1000.0,1000.0,False,True,False
R1260D,catFR3,0,0,0,2.0,False,R1260D_catFR3_0_30Jan17_1937,2271922,2271921,1000.0,1000.0,False,True,False
R1260D,catFR3,2,0,0,2.0,False,R1260D_catFR3_2_02Feb17_1906,2250041,2250040,1000.0,1000.0,False,True,False
R1261P,catFR1,1,0,0,,False,R1261P_catFR1_1_21Jan17_1506,3492760,3492759,1000.0,1000.0,False,True,False
R1263C,PAL1,0,0,0,1.0,False,R1263C_PAL1_0_17Mar17_1405,1837122,1837122,500.0,500.0,True,True,False
R1263C,PAL1,1,0,0,1.0,False,R1263C_PAL1_1_19Mar17_1456,1122170,1122170,500.0,500.0,True,True,False
R1263C,PAL1,3,0,0,1.0,False,R1263C_PAL1_3_22Mar17_1112,1976114,1976114,500.0,500.0,True,True,False
R1263C,PAL3,0,0,0,2.0,True,R1263C_PAL3_0_22Mar17_2041,7202696,7202712,1000.0,1000.0,False,False,False
R1263C,PAL3,0,0,0,2.0,True,R1263C_PAL3_0_22Mar17_2141,50896,50912,1000.0,1000.0,False,False,False
R1263C,PAL3,1,0,0,2.0,False,R1263C_PAL3_1_22Mar17_2145,6788888,3394446,1000.0,1000.0,False,False,True
R1263C,PAL3,2,0,0,2.0,True,R1263C_PAL3_2_23Mar17_1415,1420232,1420248,1000.0,1000.0,False,False,False
R1263C,PAL3,2,0,0,2.0,True,R1263C_PAL3_2_23Mar17_1432,4648832,4648848,1000.0,1000.0,False,False,False
R1263C,PAL3,3,0,0,2.0,False,R1263C_PAL3_3_31Mar17_1511,6602930,3301467,1000.0,1000.0,False,False,True
R1264P,FR1,0,0,0,,False,R1264P_FR1_0_28Jan17_1903,3582696,3582695,1000.0,1000.0,False,True,False
R1264P,catFR1,0,0,0,,False,R1264P_catFR1_0_29Jan17_1815,2701233,2701232,1000.0,1000.0,False,True,False
R1264P,catFR1,1,0,0,,False,R1264P_catFR1_1_30Jan17_2031,3373958,3373957,1000.0,1000.0,False,True,False
