subject,subject_alias,experiment,original_experiment,session,original_session,session_log,session_json,session_jsonl
R1619T,R1619T,RepFR2,,0,,0,0,1
R1620J,R1620J,EFRCourierOpenLoop,,3,,0,0,1
R1620J,R1620J,EFRCourierOpenLoop,,4,,0,0,1
R1620J,R1620J,EFRCourierReadOnly,,0,,0,0,1
R1620J,R1620J,EFRCourierReadOnly,,1,,0,0,1
R1620J,R1620J,EFRCourierReadOnly,,2,,0,0,1
R1620J,R1620J,EFRCourierReadOnly,,5,,0,0,1
R1620J,R1620J,RepFR1,,0,,0,0,1
R1621E,R1621E,RepFR1,,0,,0,0,1
R1621E,R1621E,RepFR1,,1,,0,0,1
R1622T,R1622T,RepFR1,,0,,0,0,1
R1622T,R1622T,RepFR1,,1,,0,0,1
R1624E,R1624E,RepFR1,,1,,0,0,1
R1624E,R1624E,RepFR1,,2,,0,0,1
R1624E,R1624E,RepFR1,,3,,0,0,1
R1624E,R1624E,RepFR1,,4,,0,0,1
R1624E,R1624E,RepFR2,,0,,0,0,1
R1624E,R1624E,RepFR2,,1,,0,0,1
R1624E,R1624E,RepFR2,,2,,0,0,1
R1625T,R1625T,OPS,,0,,0,0,0
R1625T,R1625T,OPS,,1,,0,0,0
R1625T,R1625T,OPS,,2,,0,0,0
R1625T,R1625T,RepFR1,,0,,0,0,1
R1625T,R1625T,RepFR1,,1,,0,0,0
R1625T,R1625T,RepFR1,,3,,0,0,1
R1625T,R1625T,RepFR2,,0,,0,0,1
R1625T,R1625T,RepFR2,,1,,0,0,1
R1626S,R1626S,LocationSearch,,1,,0,0,0
R1626S,R1626S,LocationSearch,,10,,0,0,0
R1626S,R1626S,LocationSearch,,11,,0,0,0
R1626S,R1626S,LocationSearch,,12,,0,0,0
R1626S,R1626S,LocationSearch,,13,,0,0,0
R1626S,R1626S,LocationSearch,,14,,0,0,0
R1626S,R1626S,LocationSearch,,15,,0,0,0
R1626S,R1626S,LocationSearch,,16,,0,0,0
R1626S,R1626S,LocationSearch,,17,,0,0,0
R1626S,R1626S,LocationSearch,,18,,0,0,0
R1626S,R1626S,LocationSearch,,19,,0,0,0
R1626S,R1626S,LocationSearch,,2,,0,0,0
R1626S,R1626S,LocationSearch,,20,,0,0,0
R1626S,R1626S,LocationSearch,,21,,0,0,0
R1626S,R1626S,LocationSearch,,22,,0,0,0
R1626S,R1626S,LocationSearch,,23,,0,0,0
R1626S,R1626S,LocationSearch,,24,,0,0,0
R1626S,R1626S,LocationSearch,,25,,0,0,0
R1626S,R1626S,LocationSearch,,26,,0,0,0
R1626S,R1626S,LocationSearch,,27,,0,0,0
R1626S,R1626S,LocationSearch,,28,,0,0,0
R1626S,R1626S,LocationSearch,,29,,0,0,0
R1626S,R1626S,LocationSearch,,3,,0,0,0
R1626S,R1626S,LocationSearch,,30,,0,0,0
R1626S,R1626S,LocationSearch,,31,,0,0,0
R1626S,R1626S,LocationSearch,,32,,0,0,0
R1626S,R1626S,LocationSearch,,4,,0,0,0
R1626S,R1626S,LocationSearch,,5,,0,0,0
R1626S,R1626S,LocationSearch,,6,,0,0,0
R1626S,R1626S,LocationSearch,,7,,0,0,0
R1626S,R1626S,LocationSearch,,8,,0,0,0
R1626S,R1626S,LocationSearch,,9,,0,0,0
R1626S,R1626S,catFR1,,0,,0,1,0
R1626S,R1626S,catFR1,,2,,0,1,0
R1626S,R1626S,catFR1,,3,,0,1,0
R1626S,R1626S,catFR1,,4,,0,1,0
R1626S,R1626S,catFR1,,6,,0,1,0
R1626S,R1626S,catFR1,,7,,0,1,0
R1626S,R1626S,catFR1,,8,,0,1,0
R1627T,R1627T,RepFR1,,1,,0,0,1
R1627T,R1627T,RepFR2,,1,,0,0,1
R1627T,R1627T,catFR1,,0,,0,1,0
R1627T,R1627T,catFR1,,1,,0,1,0
R1628E,R1628E,OPS,,0,,0,0,0
R1628E,R1628E,RepFR1,,0,,0,0,1
R1628E,R1628E,RepFR1,,1,,0,0,1
R1630E,R1630E,RepFR1,,0,,0,0,1
R1630E,R1630E,RepFR1,,1,,0,0,1
R1632E,R1632E,RepFR1,,0,,0,0,1
R1632E,R1632E,RepFR1,,1,,0,0,1
R1632E,R1632E,RepFR1,,2,,0,0,1
R1633J,R1633J,EFRCourierReadOnly,,1,,0,0,1
R1633J,R1633J,RepFR1,,0,,0,0,1
R1633J,R1633J,RepFR1,,1,,0,0,1
R1633J,R1633J,RepFR1,,2,,0,0,1
R1635T,R1635T,RepFR1,,0,,0,0,1
R1635T,R1635T,catFR1,,1,,0,1,0
R1635T,R1635T,catFR1,,2,,0,1,0
R1635T,R1635T,catFR1,,4,,0,1,0
R1637T,R1637T,EFRCourierReadOnly,,0,,0,0,1
R1637T,R1637T,EFRCourierReadOnly,,1,,0,0,1
R1637T,R1637T,catFR1,,0,,0,1,0
R1638E,R1638E,RepFR1,,0,,0,0,1
R1638E,R1638E,RepFR1,,1,,0,0,1
R1640T,R1640T,catFR1,,0,,0,1,0
R1640T,R1640T,catFR1,,1,,0,1,0
R1640T,R1640T,catFR1,,2,,0,1,0
R1641E,R1641E,RepFR2,,0,,0,0,1
R1641E,R1641E,RepFR2,,1,,0,0,1
R1642J,R1642J,EFRCourierReadOnly,,0,,0,0,1
R1642J,R1642J,EFRCourierReadOnly,,2,,0,0,1
R1642J,R1642J,EFRCourierReadOnly,,3,,0,0,1
R1642J,R1642J,RepFR1,,0,,0,0,1
R1642J,R1642J,RepFR1,,1,,0,0,1
R1642J,R1642J,RepFR1,,2,,0,0,1
R1642J,R1642J,RepFR1,,3,,0,0,1
R1642J,R1642J,RepFR1,,4,,0,0,1
R1642J,R1642J,RepFR1,,5,,0,0,1
R1642J,R1642J,RepFR1,,6,,0,0,1
R1642J,R1642J,RepFR2,,0,,0,0,1
R1642J,R1642J,RepFR2,,1,,0,0,1
R1642J,R1642J,catFR1,,0,,0,1,0
R1642J,R1642J,catFR1,,1,,0,1,0
R1642J,R1642J,catFR1,,2,,0,1,0
R1642J,R1642J,catFR1,,3,,0,1,0
R1644T,R1644T,OPS,,0,,0,0,0
R1644T,R1644T,OPS,,1,,0,0,0
R1644T,R1644T,OPS,,2,,0,0,0
R1644T,R1644T,RepFR1,,0,,0,0,1
R1644T,R1644T,RepFR1,,1,,0,0,1
R1644T,R1644T,RepFR1,,2,,0,0,1
R1644T,R1644T,RepFR2,,0,,0,0,1
R1646T,R1646T,catFR1,,0,,0,1,0
R1646T,R1646T,catFR1,,1,,0,1,0
R1646T,R1646T,catFR1,,2,,0,1,0
R1646T,R1646T,catFR1,,3,,0,1,0
R1650E,R1650E,RepFR1,,0,,0,0,1
R1651J,R1651J,EFRCourierReadOnly,,0,,0,0,1
R1651J,R1651J,EFRCourierReadOnly,,1,,0,0,1
R1651J,R1651J,EFRCourierReadOnly,,3,,0,0,1
R1651J,R1651J,RepFR1,,0,,0,0,1
R1651J,R1651J,RepFR1,,1,,0,0,1
R1651J,R1651J,RepFR1,,2,,0,0,1
R1651J,R1651J,RepFR1,,3,,0,0,1
R1652A,R1652A,catFR1,,0,,0,1,0
R1652A,R1652A,catFR1,,2,,0,1,0
R1652A,R1652A,catFR1,,3,,0,1,0
R1652A,R1652A,catFR1,,4,,0,1,0
R1652A,R1652A,catFR1,,5,,0,1,0
R1652A,R1652A,catFR1,,6,,0,1,0
R1652A,R1652A,catFR6,,4,,0,1,0
R1653J,R1653J_1,EFRCourierOpenLoop,,0,,0,0,1
R1653J,R1653J_1,EFRCourierOpenLoop,,1,,0,0,1
R1653J,R1653J_1,EFRCourierOpenLoop,,2,,0,0,1
R1653J,R1653J,EFRCourierReadOnly,,0,,0,0,1
R1653J,R1653J,EFRCourierReadOnly,,1,,0,0,1
R1653J,R1653J,OPS,,0,,0,0,0
R1653J,R1653J,OPS,,1,,0,0,0
R1653J,R1653J,OPS,,2,,0,0,0
R1653J,R1653J,RepFR1,,0,,0,0,1
R1653J,R1653J,RepFR1,,1,,0,0,1
R1653J,R1653J,RepFR2,,0,,0,0,1
R1653J,R1653J_1,RepFR2,,1,0,0,0,1
R1653J,R1653J_1,RepFR2,,2,1,0,0,1
R1653J,R1653J_1,RepFR2,,3,2,0,0,1
R1653J,R1653J_1,RepFR2,,4,3,0,0,1
R1653J,R1653J_1,RepFR2,,5,4,0,0,1
R1653J,R1653J_1,RepFR2,,6,5,0,0,1
R1654J,R1654J,RepFR1,,0,,0,0,1
R1655S,R1655S,LocationSearch,,1,,0,0,0
R1655S,R1655S,LocationSearch,,10,,0,0,0
R1655S,R1655S,LocationSearch,,11,,0,0,0
R1655S,R1655S,LocationSearch,,12,,0,0,0
R1655S,R1655S,LocationSearch,,13,,0,0,0
R1655S,R1655S,LocationSearch,,14,,0,0,0
R1655S,R1655S,LocationSearch,,15,,0,0,0
R1655S,R1655S,LocationSearch,,16,,0,0,0
R1655S,R1655S,LocationSearch,,17,,0,0,0
R1655S,R1655S,LocationSearch,,2,,0,0,0
R1655S,R1655S,LocationSearch,,3,,0,0,0
R1655S,R1655S,LocationSearch,,4,,0,0,0
R1655S,R1655S,LocationSearch,,5,,0,0,0
R1655S,R1655S,LocationSearch,,6,,0,0,0
R1655S,R1655S,LocationSearch,,7,,0,0,0
R1655S,R1655S,LocationSearch,,8,,0,0,0
R1655S,R1655S,LocationSearch,,9,,0,0,0
R1655S,R1655S,catFR1,,0,,0,1,0
R1655S,R1655S,catFR1,,2,,0,1,0
R1655S,R1655S,catFR1,,4,,0,1,0
R1655S,R1655S,catFR1,,5,,0,1,0
R1655S,R1655S,catFR6,,7,,0,1,0
R1655S,R1655S,catFR6,,8,,0,1,0
R1655S,R1655S,catFR6,,9,,0,1,0
R1658S,R1658S,LocationSearch,,1,,0,0,0
R1658S,R1658S,LocationSearch,,10,,0,0,0
R1658S,R1658S,LocationSearch,,11,,0,0,0
R1658S,R1658S,LocationSearch,,12,,0,0,0
R1658S,R1658S,LocationSearch,,13,,0,0,0
R1658S,R1658S,LocationSearch,,14,,0,0,0
R1658S,R1658S,LocationSearch,,15,,0,0,0
R1658S,R1658S,LocationSearch,,16,,0,0,0
R1658S,R1658S,LocationSearch,,17,,0,0,0
R1658S,R1658S,LocationSearch,,18,,0,0,0
R1658S,R1658S,LocationSearch,,19,,0,0,0
R1658S,R1658S,LocationSearch,,2,,0,0,0
R1658S,R1658S,LocationSearch,,20,,0,0,0
R1658S,R1658S,LocationSearch,,21,,0,0,0
R1658S,R1658S,LocationSearch,,22,,0,0,0
R1658S,R1658S,LocationSearch,,23,,0,0,0
R1658S,R1658S,LocationSearch,,24,,0,0,0
R1658S,R1658S,LocationSearch,,25,,0,0,0
R1658S,R1658S,LocationSearch,,3,,0,0,0
R1658S,R1658S,LocationSearch,,4,,0,0,0
R1658S,R1658S,LocationSearch,,5,,0,0,0
R1658S,R1658S,LocationSearch,,6,,0,0,0
R1658S,R1658S,LocationSearch,,7,,0,0,0
R1658S,R1658S,LocationSearch,,8,,0,0,0
R1658S,R1658S,LocationSearch,,9,,0,0,0
R1658S,R1658S,catFR1,CatFR1,0,,0,0,0
R1658S,R1658S,catFR1,CatFR1,2,,0,0,0
R1658S,R1658S,catFR1,CatFR1,3,,0,0,0
R1658S,R1658S,catFR1,CatFR1,4,,0,0,0
R1658S,R1658S,catFR1,CatFR1,6,,0,0,0
R1658S,R1658S,catFR6,,10,,0,1,0
R1658S,R1658S,catFR6,,14,,0,1,0
R1658S,R1658S,catFR6,,16,,0,1,0
R1659A,R1659A,catFR1,,0,,0,1,0
R1659A,R1659A,catFR1,,1,,0,1,0
R1659A,R1659A,catFR1,,2,,0,1,0
R1659A,R1659A,catFR1,,3,,0,1,0
R1660T,R1660T,OPS,,0,,0,0,0
R1660T,R1660T,RepFR2,,0,,0,0,1
R1661E,R1661E,RepFR2,,0,,0,0,1
R1662S,R1662S,LocationSearch,,1,,0,0,0
R1662S,R1662S,LocationSearch,,10,,0,0,0
R1662S,R1662S,LocationSearch,,11,,0,0,0
R1662S,R1662S,LocationSearch,,12,,0,0,0
R1662S,R1662S,LocationSearch,,13,,0,0,0
R1662S,R1662S,LocationSearch,,14,,0,0,0
R1662S,R1662S,LocationSearch,,15,,0,0,0
R1662S,R1662S,LocationSearch,,16,,0,0,0
R1662S,R1662S,LocationSearch,,17,,0,0,0
R1662S,R1662S,LocationSearch,,18,,0,0,0
R1662S,R1662S,LocationSearch,,19,,0,0,0
R1662S,R1662S,LocationSearch,,20,,0,0,0
R1662S,R1662S,LocationSearch,,21,,0,0,0
R1662S,R1662S,LocationSearch,,22,,0,0,0
R1662S,R1662S,LocationSearch,,23,,0,0,0
R1662S,R1662S,LocationSearch,,3,,0,0,0
R1662S,R1662S,LocationSearch,,4,,0,0,0
R1662S,R1662S,LocationSearch,,5,,0,0,0
R1662S,R1662S,LocationSearch,,6,,0,0,0
R1662S,R1662S,LocationSearch,,7,,0,0,0
R1662S,R1662S,LocationSearch,,8,,0,0,0
R1662S,R1662S,LocationSearch,,9,,0,0,0
R1662S,R1662S,catFR1,,10,,0,1,0
R1662S,R1662S,catFR1,,4,,0,1,0
R1662S,R1662S,catFR1,,5,,0,1,0
R1662S,R1662S,catFR1,,6,,0,1,0
R1662S,R1662S,catFR1,,7,,0,1,0
R1662S,R1662S,catFR1,,8,,0,1,0
R1662S,R1662S,catFR6,,11,,0,1,0
R1662S,R1662S,catFR6,,12,,0,1,0
R1662S,R1662S,catFR6,,15,,0,1,0
R1662S,R1662S,catFR6,,16,,0,1,0
R1662S,R1662S,catFR6,,18,,0,1,0
R1662S,R1662S,catFR6,,19,,0,1,0
R1662S,R1662S,catFR6,,6,,0,1,0
R1662S,R1662S,catFR6,,8,,0,1,0
R1663E,R1663E,EFRCourierReadOnly,,0,,0,0,1
R1663E,R1663E,OPS,,0,,0,0,0
R1663E,R1663E,OPS,,1,,0,0,0
R1663E,R1663E,OPS,,2,,0,0,0
R1665J,R1665J,catFR1,,0,,0,1,0
R1665J,R1665J,catFR1,,1,,0,1,0
R1665J,R1665J,catFR1,,2,,0,1,0
R1666S,R1666S,LocationSearch,,1,,0,0,0
R1666S,R1666S,LocationSearch,,10,,0,0,0
R1666S,R1666S,LocationSearch,,11,,0,0,0
R1666S,R1666S,LocationSearch,,12,,0,0,0
R1666S,R1666S,LocationSearch,,13,,0,0,0
R1666S,R1666S,LocationSearch,,2,,0,0,0
R1666S,R1666S,LocationSearch,,3,,0,0,0
R1666S,R1666S,LocationSearch,,4,,0,0,0
R1666S,R1666S,LocationSearch,,5,,0,0,0
R1666S,R1666S,LocationSearch,,6,,0,0,0
R1666S,R1666S,LocationSearch,,7,,0,0,0
R1666S,R1666S,LocationSearch,,8,,0,0,0
R1666S,R1666S,LocationSearch,,9,,0,0,0
R1666S,R1666S,catFR1,,0,,0,1,0
R1666S,R1666S,catFR1,,2,,0,1,0
R1666S,R1666S,catFR1,,4,,0,1,0
R1666S,R1666S,catFR1,,5,,0,1,0
R1666S,R1666S,catFR1,,6,,0,1,0
R1666S,R1666S,catFR1,,7,,0,1,0
R1666S,R1666S,catFR6,,1,,0,1,0
R1666S,R1666S,catFR6,,10,,0,1,0
R1666S,R1666S,catFR6,,14,,0,1,0
R1666S,R1666S,catFR6,,15,,0,1,0
R1666S,R1666S,catFR6,,16,,0,1,0
R1666S,R1666S,catFR6,,17,,0,1,0
R1666S,R1666S,catFR6,,18,,0,1,0
R1666S,R1666S,catFR6,,19,,0,1,0
R1666S,R1666S,catFR6,,20,,0,1,0
R1666S,R1666S,catFR6,,21,,0,1,0
R1668S,R1668S,LocationSearch,,1,,0,0,0
R1668S,R1668S,LocationSearch,,10,,0,0,0
R1668S,R1668S,LocationSearch,,11,,0,0,0
R1668S,R1668S,LocationSearch,,12,,0,0,0
R1668S,R1668S,LocationSearch,,13,,0,0,0
R1668S,R1668S,LocationSearch,,14,,0,0,0
R1668S,R1668S,LocationSearch,,15,,0,0,0
R1668S,R1668S,LocationSearch,,2,,0,0,0
R1668S,R1668S,LocationSearch,,3,,0,0,0
R1668S,R1668S,LocationSearch,,4,,0,0,0
R1668S,R1668S,LocationSearch,,5,,0,0,0
R1668S,R1668S,LocationSearch,,6,,0,0,0
R1668S,R1668S,LocationSearch,,7,,0,0,0
R1668S,R1668S,LocationSearch,,8,,0,0,0
R1668S,R1668S,LocationSearch,,9,,0,0,0
R1668S,R1668S,catFR1,,0,,0,1,0
R1668S,R1668S,catFR1,,1,,0,1,0
R1668S,R1668S,catFR1,,2,,0,1,0
R1668S,R1668S,catFR1,,3,,0,1,0
R1668S,R1668S,catFR1,,4,,0,1,0
R1668S,R1668S,catFR6,,10,,0,1,0
R1668S,R1668S,catFR6,,14,,0,1,0
R1668S,R1668S,catFR6,,16,,0,1,0
R1668S,R1668S,catFR6,,17,,0,1,0
R1668S,R1668S,catFR6,,20,,0,1,0
R1668S,R1668S,catFR6,,23,,0,1,0
R1668S,R1668S,catFR6,,24,,0,1,0
R1668S,R1668S,catFR6,,26,,0,1,0
R1668S,R1668S,catFR6,,6,,0,1,0
R1668S,R1668S,catFR6,,8,,0,1,0
R1668S,R1668S,catFR6,,9,,0,1,0
R1670J,R1670J,RepFR1,,0,,0,0,1
R1670J,R1670J,RepFR1,,1,,0,0,1
R1670J,R1670J,catFR1,,0,,0,1,0
R1670J,R1670J,catFR1,,1,,0,1,0
R1670J,R1670J,catFR1,,2,,0,1,0
R1670J,R1670J,catFR1,,3,,0,1,0
R1672T,R1672T,catFR1,,0,,0,1,0
R1672T,R1672T,catFR1,,1,,0,1,0
R1672T,R1672T,catFR1,,2,,0,1,0
R1672T,R1672T,catFR1,,3,,0,1,0
R1672T,R1672T,catFR1,,4,,0,1,0
R1674A,R1674A,catFR1,CatFR1,0,,0,1,0
R1674A,R1674A,catFR1,CatFR1,1,,0,1,0
R1674A,R1674A,catFR1,CatFR1,2,,0,1,0
R1674A,R1674A,catFR1,CatFR1,3,,0,1,0
R1675S,R1675S,LocationSearch,,1,,0,0,0
R1675S,R1675S,LocationSearch,,10,,0,0,0
R1675S,R1675S,LocationSearch,,11,,0,0,0
R1675S,R1675S,LocationSearch,,12,,0,0,0
R1675S,R1675S,LocationSearch,,13,,0,0,0
R1675S,R1675S,LocationSearch,,14,,0,0,0
R1675S,R1675S,LocationSearch,,2,,0,0,0
R1675S,R1675S,LocationSearch,,3,,0,0,0
R1675S,R1675S,LocationSearch,,4,,0,0,0
R1675S,R1675S,LocationSearch,,5,,0,0,0
R1675S,R1675S,LocationSearch,,6,,0,0,0
R1675S,R1675S,LocationSearch,,7,,0,0,0
R1675S,R1675S,LocationSearch,,8,,0,0,0
R1675S,R1675S,LocationSearch,,9,,0,0,0
R1676J,R1676J,catFR1,,0,,0,1,0
R1676J,R1676J,catFR1,,1,,0,1,0
R1676J,R1676J,catFR1,,2,,0,1,0
R1678T,R1678T,catFR1,,0,,0,1,0
R1678T,R1678T,catFR1,,1,,0,1,0
R1678T,R1678T,catFR1,,2,,0,1,0
R1679J,R1679J,OPS,,0,,0,0,0
R1679J,R1679J,RepFR1,,0,,0,0,1
R1679J,R1679J,RepFR1,,1,,0,0,1
R1679J,R1679J,RepFR1,,2,,0,0,1
R1679J,R1679J,RepFR1,,3,,0,0,1
R1679J,R1679J,RepFR2,,0,,0,0,1
R1679J,R1679J_1,RepFR2,,1,0,0,0,1
R1679J,R1679J_1,RepFR2,,2,1,0,0,1
R1679J,R1679J,catFR1,,0,,0,1,0
R1680T,R1680T,catFR1,,0,,0,1,0
R1680T,R1680T,catFR1,,1,,0,1,0
R1680T,R1680T,catFR1,,2,,0,1,0
R1680T,R1680T,catFR1,,3,,0,1,0
R1681J,R1681J,OPS,,0,,0,0,0
R1681J,R1681J,OPS,,1,,0,0,0
R1681J,R1681J,RepFR1,,0,,0,0,1
R1681J,R1681J,RepFR1,,1,,0,0,1
R1681J,R1681J,RepFR1,,2,,0,0,1
R1681J,R1681J,RepFR1,,3,,0,0,1
R1681J,R1681J,RepFR1,,4,,0,0,1
R1681J,R1681J,RepFR2,,0,,0,0,1
R1681J,R1681J,RepFR2,,1,,0,0,1
R1681J,R1681J,RepFR2,,2,,0,0,1
R1681J,R1681J,RepFR2,,3,,0,0,1
R1681J,R1681J,catFR1,,0,,0,1,0
R1681J,R1681J,catFR1,,1,,0,1,0
R1683A,R1683A,ICatFR1,,0,,0,1,0
R1683A,R1683A,ICatFR1,,1,,0,1,0
R1683A,R1683A,ICatFR1,,2,,0,1,0
R1683A,R1683A,catFR1,,0,,0,1,0
R1683A,R1683A,catFR1,,1,,0,1,0
R1683A,R1683A,catFR1,,2,,0,1,0
R1683A,R1683A,catFR1,,3,,0,1,0
R1684E,R1684E,RepFR2,,0,,0,0,1
R1684E,R1684E,RepFR2,,1,,0,0,1
R1686S,R1686S,ICatFR1,,2,,0,1,0
R1686S,R1686S,ICatFR1,,4,,0,1,0
R1686S,R1686S,ICatFR1,,6,,0,1,0
R1686S,R1686S,ICatFR6,,0,,0,1,0
R1686S,R1686S,ICatFR6,,1,,0,1,0
R1686S,R1686S,ICatFR6,,5,,0,1,0
R1686S,R1686S,IFR1,,2,,0,1,0
R1686S,R1686S,IFR6,,1,,0,1,0
R1686S,R1686S,LocationSearch,,10,,0,0,0
R1686S,R1686S,LocationSearch,,11,,0,0,0
R1686S,R1686S,LocationSearch,,2,,0,0,0
R1686S,R1686S,LocationSearch,,3,,0,0,0
R1686S,R1686S,LocationSearch,,4,,0,0,0
R1686S,R1686S,LocationSearch,,5,,0,0,0
R1686S,R1686S,LocationSearch,,6,,0,0,0
R1686S,R1686S,LocationSearch,,7,,0,0,0
R1686S,R1686S,LocationSearch,,9,,0,0,0
R1688T,R1688T,OPS,,0,,0,0,0
R1688T,R1688T,OPS,,1,,0,0,0
R1688T,R1688T,OPS,,2,,0,0,0
R1688T,R1688T,OPS,,3,,0,0,0
R1688T,R1688T,OPS,,4,,0,0,0
R1688T,R1688T,OPS,,5,,0,0,0
R1688T,R1688T,OPS,,6,,0,0,0
R1688T,R1688T,OPS,,7,,0,0,0
R1689J,R1689J,ICatFR1,,0,,0,1,0
R1689J,R1689J,catFR1,,0,,0,1,0
R1690E,R1690E,RepFR1,,0,,0,0,1
R1690E,R1690E,RepFR1,,1,,0,0,1
R1690E,R1690E_1,RepFR2,,0,0,0,0,1
R1692T,R1692T,ICatFR1,,0,,0,1,0
R1692T,R1692T,RepFR1,,0,,0,0,1
R1692T,R1692T,RepFR2,,0,,0,0,1
R1693J,R1693J,EFRCourierOpenLoop,,0,,0,0,1
R1693J,R1693J,EFRCourierOpenLoop,,1,,0,0,1
R1693J,R1693J,OPS,,0,,0,0,0
R1693J,R1693J,OPS,,1,,0,0,0
R1693J,R1693J,RepFR2,,0,,0,0,1
R1693J,R1693J,RepFR2,,1,,0,0,1
R1693J,R1693J,RepFR2,,2,,0,0,1
R1693J,R1693J,RepFR2,,3,,0,0,1
R1694E,R1694E,RepFR2,,0,,0,0,1
R1696L,R1696L,LocationSearch,,1,,0,0,0
R1696L,R1696L,LocationSearch,,2,,0,0,0
R1696L,R1696L,catFR1,CatFR1,0,,0,1,0
R1697E,R1697E,OPS,,0,,0,0,0
R1697E,R1697E,RepFR2,,1,,0,0,1
R1697E,R1697E,RepFR2,,2,,0,0,1
R1697E,R1697E,RepFR2,,3,,0,0,1
R1697E,R1697E,RepFR2,,4,,0,0,1
R1697E,R1697E,RepFR2,,5,,0,0,1
R1698H,R1698H,RepFR2,,0,,0,0,1
R1698H,R1698H,RepFR2,,1,,0,0,1
R1698H,R1698H,RepFR2,,2,,0,0,1
R1700E,R1700E,RepFR2,,0,,0,0,1
R1701A,R1701A,ICatFR1,,2,,0,1,0
R1701A,R1701A,ICatFR1,,3,,0,1,0
R1701A,R1701A,ICatFR1,,5,,0,1,0
R1701A,R1701A,catFR6,,0,,0,1,0
R1702J,R1702J,RepFR2,,0,,0,0,1
R1702J,R1702J,RepFR2,,1,,0,0,1
R1702J,R1702J,RepFR2,,2,,0,0,1
R1702J,R1702J_1,RepFR2,,3,0,0,0,1
R1703E,R1703E,RepFR2,,0,,0,0,1
R1703E,R1703E,RepFR2,,1,,0,0,1
R1704E,R1704E,OPS,,0,,0,0,0
R1704E,R1704E,OPS,,1,,0,0,0
R1704E,R1704E,RepFR2,,0,,0,0,1
R1704E,R1704E,RepFR2,,1,,0,0,1
R1704E,R1704E,RepFR2,,2,,0,0,1
R1704E,R1704E,RepFR2,,3,,0,0,1
R1708A,R1708A,ICatFR1,,0,,0,1,0
R1708A,R1708A,ICatFR1,,1,,0,1,0
R1709J,R1709J,EFRCourierOpenLoop,,0,,0,0,1
R1709J,R1709J,EFRCourierOpenLoop,,1,,0,0,1
R1709J,R1709J,ICatFR1,,0,,0,1,0
R1709J,R1709J,RepFR2,,0,,0,0,1
R1710J,R1710J,CPS,,0,,0,0,0
R1710J,R1710J,CPS,,1,,0,0,0
R1710J,R1710J,ICatFR1,,0,,0,1,0
R1710J,R1710J,ICatFR1,,1,,0,1,0
R1710J,R1710J,IFR1,,0,,0,1,0
R1710J,R1710J,OPS,,0,,0,0,0
R1710J,R1710J,OPS,,1,,0,0,0
R1710J,R1710J,RepFR2,,0,,0,0,1
R1710J,R1710J,RepFR2,,1,,0,0,1
R1710J,R1710J,RepFR2,,2,,0,0,1
R1711A,R1711A,ICatFR1,,0,,0,1,0
R1711A,R1711A,LocationSearch,,1,,0,0,0
R1711A,R1711A,LocationSearch,,2,,0,0,0
R1711A,R1711A,LocationSearch,,3,,0,0,0
R1711A,R1711A,LocationSearch,,4,,0,0,0
R1720S,R1720S,ICatFR1,,0,,0,1,0
R1720S,R1720S,ICatFR1,,10,,0,1,0
R1720S,R1720S,ICatFR1,,4,,0,1,0
R1720S,R1720S,ICatFR1,,6,,0,1,0
R1720S,R1720S,ICatFR1,,8,,0,1,0
R1720S,R1720S,IFR1,,0,,0,1,0
R1720S,R1720S,IFR1,,2,,0,1,0
R1721J,R1721J,CPS,,0,,0,1,0
R1721J,R1721J,CPS,,1,,0,1,0
R1721J,R1721J,CPS,,10,,0,1,0
R1721J,R1721J,CPS,,11,,0,1,0
R1721J,R1721J,CPS,,2,,0,1,0
R1721J,R1721J,CPS,,3,,0,1,0
R1721J,R1721J,CPS,,4,,0,1,0
R1721J,R1721J,CPS,,5,,0,1,0
R1721J,R1721J,CPS,,6,,0,1,0
R1721J,R1721J,CPS,,7,,0,1,0
R1721J,R1721J,CPS,,8,,0,1,0
R1721J,R1721J,CPS,,9,,0,1,0
R1721J,R1721J,ICatFR1,,0,,0,1,0
R1721J,R1721J,ICatFR1,,1,,0,1,0
R1721J,R1721J,ICatFR1,,2,,0,1,0
R1721J,R1721J,IFR1,,0,,0,1,0
R1721J,R1721J,IFR1,,1,,0,1,0
R1721J,R1721J,OPS,,0,,0,0,0
R1721J,R1721J,OPS,,1,,0,0,0
R1721J,R1721J,RepFR2,,0,,0,0,1
R1721J,R1721J,RepFR2,,1,,0,0,1
R1721J,R1721J,RepFR2,,2,,0,0,1
R1721J,R1721J,RepFR2,,3,,0,0,1
R1724J,R1724J,CPS,,0,,0,1,0
R1724J,R1724J,CPS,,1,,0,1,0
R1724J,R1724J,CPS,,11,,0,1,0
R1724J,R1724J,CPS,,12,,0,1,0
R1724J,R1724J,CPS,,2,,0,1,0
R1724J,R1724J,CPS,,3,,0,1,0
R1724J,R1724J,CPS,,4,,0,0,0
R1724J,R1724J,CPS,,5,,0,0,0
R1724J,R1724J,CPS,,6,,0,1,0
R1724J,R1724J,CPS,,7,,0,1,0
R1724J,R1724J,CPS,,8,,0,1,0
R1724J,R1724J,CPS,,9,,0,1,0
R1724J,R1724J,EFRCourierOpenLoop,,0,,0,0,1
R1724J,R1724J,ICatFR1,,0,,0,1,0
R1724J,R1724J,ICatFR1,,1,,0,1,0
