subject,subject_alias,experiment,original_experiment,session,original_session,trial,beep_time,vr_s1,session_log,session_json,session_jsonl
R1030J,R1030J,FR2,X,5,5,4,0.0539,False,True,False,False
R1030J,R1030J,FR2,X,5,5,5,0.0527,False,True,False,False
R1030J,R1030J,FR2,X,6,6,0,0.0514,False,True,False,False
R1030J,R1030J,FR2,X,6,6,1,0.0358,False,True,False,False
R1030J,R1030J,FR2,X,6,6,2,0.0351,False,True,False,False
R1030J,R1030J,FR2,X,6,6,3,0.0357,False,True,False,False
R1030J,R1030J,FR2,X,6,6,4,0.0339,False,True,False,False
R1030J,R1030J,FR2,X,6,6,5,0.0327,False,True,False,False
R1031M,R1031M,FR1,X,0,0,0,0.025,False,True,False,False
R1031M,R1031M,FR1,X,0,0,1,0.0238,False,True,False,False
R1031M,R1031M,FR1,X,0,0,2,0.0226,False,True,False,False
R1031M,R1031M,FR1,X,0,0,3,0.0221,False,True,False,False
R1031M,R1031M,FR1,X,0,0,4,0.022,False,True,False,False
R1031M,R1031M,FR1,X,0,0,5,0.0214,False,True,False,False
R1031M,R1031M,FR2,X,0,0,0,0.0302,False,True,False,False
R1031M,R1031M,FR2,X,0,0,1,0.0296,False,True,False,False
R1031M,R1031M,FR2,X,0,0,2,0.0303,False,True,False,False
R1031M,R1031M,FR2,X,0,0,3,0.0297,False,True,False,False
R1031M,R1031M,FR2,X,0,0,4,0.0314,False,True,False,False
R1031M,R1031M,FR2,X,0,0,5,0.0327,False,True,False,False
R1031M,R1031M,catFR1,X,0,0,0,0.0258,False,True,False,False
R1031M,R1031M,catFR1,X,0,0,1,0.0227,False,True,False,False
R1031M,R1031M,catFR1,X,0,0,2,0.0245,False,True,False,False
R1031M,R1031M,catFR1,X,0,0,3,0.024,False,True,False,False
R1031M,R1031M,catFR1,X,0,0,4,0.0233,False,True,False,False
R1031M,R1031M,catFR1,X,0,0,5,0.0233,False,True,False,False
R1031M,R1031M,catFR2,X,0,0,0,0.0238,False,True,False,False
R1031M,R1031M,catFR2,X,0,0,1,0.0251,False,True,False,False
R1031M,R1031M,catFR2,X,0,0,2,0.0252,True,True,False,False
R1031M,R1031M,catFR2,X,0,0,3,0.0252,False,True,False,False
R1031M,R1031M,catFR2,X,0,0,4,0.0251,False,True,False,False
R1031M,R1031M,catFR2,X,0,0,5,0.0253,False,True,False,False
R1032D,R1032D,FR1,X,0,0,0,0.0248,False,True,False,False
R1032D,R1032D,FR1,X,0,0,1,0.0303,False,True,False,False
R1032D,R1032D,FR1,X,0,0,2,0.0414,False,True,False,False
R1032D,R1032D,FR1,X,0,0,3,0.0265,False,True,False,False
R1032D,R1032D,FR1,X,0,0,4,0.0246,False,True,False,False
R1032D,R1032D,FR1,X,0,0,5,0.0348,False,True,False,False
R1032D,R1032D,catFR1,X,0,0,0,0.0327,False,True,False,False
R1032D,R1032D,catFR1,X,0,0,1,0.0333,False,True,False,False
R1032D,R1032D,catFR1,X,0,0,2,0.0372,False,True,False,False
R1032D,R1032D,catFR1,X,0,0,3,0.0378,False,True,False,False
R1032D,R1032D,catFR1,X,0,0,4,0.0309,False,True,False,False
R1032D,R1032D,catFR1,X,0,0,5,0.0347,False,True,False,False
R1032D,R1032D,catFR1,X,1,1,0,0.042,False,True,False,False
R1032D,R1032D,catFR1,X,1,1,1,0.0308,False,True,False,False
R1032D,R1032D,catFR1,X,1,1,2,0.0408,False,True,False,False
R1032D,R1032D,catFR1,X,1,1,3,0.0389,False,True,False,False
R1032D,R1032D,catFR1,X,1,1,4,0.0383,False,True,False,False
R1032D,R1032D,catFR1,X,1,1,5,0.0351,False,True,False,False
R1033D,R1033D,FR1,X,0,-999,0,0.0602,False,True,False,False
R1033D,R1033D,FR1,X,0,-999,1,0.0602,False,True,False,False
R1033D,R1033D,FR1,X,0,-999,2,0.0602,False,True,False,False
R1033D,R1033D,FR1,X,0,-999,3,0.054,False,True,False,False
R1033D,R1033D,FR1,X,0,-999,4,0.0715,False,True,False,False
R1033D,R1033D,FR1,X,0,-999,5,0.0559,False,True,False,False
R1033D,R1033D,FR2,X,0,0,0,0.0222,False,True,False,False
R1033D,R1033D,FR2,X,0,0,1,0.0312,False,True,False,False
R1033D,R1033D,FR2,X,0,0,2,0.0314,False,True,False,False
R1033D,R1033D,FR2,X,0,0,3,0.0319,False,True,False,False
R1033D,R1033D,FR2,X,0,0,4,0.0283,False,True,False,False
R1033D,R1033D,FR2,X,0,0,5,0.0239,False,True,False,False
R1033D,R1033D,FR2,X,1,1,0,0.0445,False,True,False,False
R1033D,R1033D,FR2,X,1,1,1,0.0334,False,True,False,False
R1033D,R1033D,FR2,X,1,1,2,0.0296,False,True,False,False
R1033D,R1033D,FR2,X,1,1,3,0.0327,False,True,False,False
R1033D,R1033D,FR2,X,1,1,4,0.0283,False,True,False,False
R1033D,R1033D,FR2,X,1,1,5,0.0239,False,True,False,False
R1033D,R1033D,FR2,X,2,2,0,0.03,False,True,False,False
R1033D,R1033D,FR2,X,2,2,1,0.0407,False,True,False,False
R1033D,R1033D,FR2,X,2,2,2,0.0387,False,True,False,False
R1033D,R1033D,FR2,X,2,2,3,0.0355,False,True,False,False
R1033D,R1033D,FR2,X,2,2,4,0.0393,False,True,False,False
R1033D,R1033D,FR2,X,2,2,5,0.0449,False,True,False,False
R1034D,R1034D,FR1,X,0,-999,0,0.0509,False,True,False,False
R1034D,R1034D,FR1,X,0,-999,1,0.0328,False,True,False,False
R1034D,R1034D,FR1,X,0,-999,2,0.0433,False,True,False,False
R1034D,R1034D,FR1,X,0,-999,3,0.0308,False,True,False,False
R1034D,R1034D,FR1,X,0,-999,4,0.0408,False,True,False,False
R1034D,R1034D,FR1,X,0,-999,5,0.0315,False,True,False,False
R1034D,R1034D,FR1,X,1,-999,0,0.0511,False,True,False,False
R1034D,R1034D,FR1,X,1,-999,1,0.0954,False,True,False,False
R1034D,R1034D,FR1,X,1,-999,2,0.0818,False,True,False,False
R1034D,R1034D,FR1,X,1,-999,3,0.0829,False,True,False,False
R1034D,R1034D,FR1,X,1,-999,4,0.0149,False,True,False,False
R1034D,R1034D,FR1,X,1,-999,5,0.0849,False,True,False,False
R1034D,R1034D,FR1,X,2,-999,0,0.0333,False,True,False,False
R1034D,R1034D,FR1,X,2,-999,1,0.0308,False,True,False,False
R1034D,R1034D,FR1,X,2,-999,2,0.0369,False,True,False,False
R1034D,R1034D,FR1,X,2,-999,3,0.0344,False,True,False,False
R1034D,R1034D,FR1,X,2,-999,4,0.0326,False,True,False,False
R1034D,R1034D,FR1,X,2,-999,5,0.0321,False,True,False,False
R1035M,R1035M,FR1,X,0,-999,0,0.03,False,True,False,False
R1035M,R1035M,FR1,X,0,-999,1,0.0294,False,True,False,False
R1035M,R1035M,FR1,X,0,-999,2,0.0116,False,True,False,False
R1035M,R1035M,FR1,X,0,-999,3,0.0288,False,True,False,False
R1035M,R1035M,FR1,X,0,-999,4,0.0294,False,True,False,False
R1035M,R1035M,FR1,X,0,-999,5,0.0271,True,True,False,False
R1035M,R1035M,FR2,X,0,0,0,0.0239,False,True,False,False
R1035M,R1035M,FR2,X,0,0,1,0.0258,False,True,False,False
R1035M,R1035M,FR2,X,0,0,2,0.0239,False,True,False,False
R1035M,R1035M,FR2,X,0,0,3,0.0231,False,True,False,False
R1035M,R1035M,FR2,X,0,0,4,0.0234,False,True,False,False
R1035M,R1035M,FR2,X,0,0,5,0.0234,False,True,False,False
R1035M,R1035M,catFR1,X,0,0,0,0.0234,False,True,False,False
R1035M,R1035M,catFR1,X,0,0,1,0.0259,False,True,False,False
R1035M,R1035M,catFR1,X,0,0,2,0.0264,False,True,False,False
R1035M,R1035M,catFR1,X,0,0,3,0.027,False,True,False,False
R1035M,R1035M,catFR1,X,0,0,4,0.022,False,True,False,False
R1035M,R1035M,catFR1,X,0,0,5,0.0296,False,True,False,False
R1036M,R1036M,FR1,X,0,0,0,0.0271,False,True,False,False
R1036M,R1036M,FR1,X,0,0,1,0.0276,False,True,False,False
R1036M,R1036M,FR1,X,0,0,2,0.027,False,True,False,False
R1036M,R1036M,FR1,X,0,0,3,0.0313,False,True,False,False
R1036M,R1036M,FR1,X,0,0,4,0.0288,False,True,False,False
R1036M,R1036M,FR1,X,0,0,5,0.0388,False,True,False,False
R1036M,R1036M,FR2,X,0,0,0,0.0276,True,True,False,False
R1036M,R1036M,FR2,X,0,0,1,0.0277,True,True,False,False
R1036M,R1036M,FR2,X,0,0,2,0.0263,False,True,False,False
R1036M,R1036M,FR2,X,0,0,3,0.0283,False,True,False,False
R1036M,R1036M,FR2,X,0,0,4,0.0271,True,True,False,False
R1036M,R1036M,FR2,X,0,0,5,0.0263,True,True,False,False
R1036M,R1036M,catFR1,X,0,0,0,0.0313,False,True,False,False
R1036M,R1036M,catFR1,X,0,0,1,0.0324,False,True,False,False
R1036M,R1036M,catFR1,X,0,0,2,0.0294,True,True,False,False
R1036M,R1036M,catFR1,X,0,0,3,0.0299,False,True,False,False
R1036M,R1036M,catFR1,X,0,0,4,0.0299,False,True,False,False
R1036M,R1036M,catFR1,X,0,0,5,0.0294,False,True,False,False
R1036M,R1036M,catFR2,X,0,0,0,0.0323,False,True,False,False
R1036M,R1036M,catFR2,X,0,0,1,0.0314,False,True,False,False
R1036M,R1036M,catFR2,X,0,0,2,0.0269,False,True,False,False
R1036M,R1036M,catFR2,X,0,0,3,0.0309,False,True,False,False
R1036M,R1036M,catFR2,X,0,0,4,0.0288,False,True,False,False
R1036M,R1036M,catFR2,X,0,0,5,0.0288,False,True,False,False
R1036M,R1036M,catFR2,X,1,1,0,0.0265,True,True,False,False
R1036M,R1036M,catFR2,X,1,1,1,0.0277,False,True,False,False
R1036M,R1036M,catFR2,X,1,1,2,0.0284,False,True,False,False
R1036M,R1036M,catFR2,X,1,1,3,0.029,True,True,False,False
R1036M,R1036M,catFR2,X,1,1,4,0.0285,True,True,False,False
R1036M,R1036M,catFR2,X,1,1,5,0.0272,True,True,False,False
R1036M,R1036M,catFR2,X,2,2,0,0.028,True,True,False,False
R1036M,R1036M,catFR2,X,2,2,1,0.032,True,True,False,False
R1036M,R1036M,catFR2,X,2,2,2,0.0304,True,True,False,False
R1036M,R1036M,catFR2,X,2,2,3,0.0299,False,True,False,False
R1036M,R1036M,catFR2,X,2,2,4,0.0326,True,True,False,False
R1036M,R1036M,catFR2,X,2,2,5,0.0276,True,True,False,False
R1039M,R1039M,catFR2,X,0,0,0,0.0278,False,True,False,False
R1039M,R1039M,catFR2,X,0,0,1,0.0276,False,True,False,False
R1039M,R1039M,catFR2,X,0,0,2,0.0271,False,True,False,False
R1039M,R1039M,catFR2,X,0,0,3,0.0283,False,True,False,False
R1039M,R1039M,catFR2,X,0,0,4,0.0277,True,True,False,False
R1039M,R1039M,catFR2,X,0,0,5,0.0272,False,True,False,False
R1041M,R1041M,catFR1,X,0,0,0,0.0284,False,True,False,False
R1041M,R1041M,catFR1,X,0,0,1,0.0304,False,True,False,False
R1041M,R1041M,catFR1,X,0,0,2,0.0303,False,True,False,False
R1041M,R1041M,catFR1,X,0,0,3,0.0376,False,True,False,False
R1041M,R1041M,catFR1,X,0,0,4,0.0357,False,True,False,False
R1041M,R1041M,catFR1,X,0,0,5,0.0285,False,True,False,False
R1041M,R1041M,catFR2,X,0,0,0,0.0295,False,True,False,False
R1041M,R1041M,catFR2,X,0,0,1,0.0252,False,True,False,False
R1041M,R1041M,catFR2,X,0,0,2,0.0294,False,True,False,False
R1041M,R1041M,catFR2,X,0,0,3,0.03,False,True,False,False
R1041M,R1041M,catFR2,X,0,0,4,0.0301,False,True,False,False
R1041M,R1041M,catFR2,X,0,0,5,0.0251,False,True,False,False
R1042M,R1042M,FR1,X,0,0,0,0.0315,False,True,False,False
R1042M,R1042M,FR1,X,0,0,1,0.0258,False,True,False,False
R1042M,R1042M,FR1,X,0,0,2,0.032,False,True,False,False
R1042M,R1042M,FR1,X,0,0,3,0.0401,False,True,False,False
R1042M,R1042M,FR1,X,0,0,4,0.0284,True,True,False,False
R1042M,R1042M,FR1,X,0,0,5,0.0283,False,True,False,False
R1042M,R1042M,FR2,X,0,0,0,0.0384,False,True,False,False
R1042M,R1042M,FR2,X,0,0,1,0.0409,False,True,False,False
R1042M,R1042M,FR2,X,0,0,2,0.0372,True,True,False,False
R1042M,R1042M,FR2,X,0,0,3,0.0409,False,True,False,False
R1042M,R1042M,FR2,X,0,0,4,0.0372,False,True,False,False
R1042M,R1042M,FR2,X,0,0,5,0.0403,False,True,False,False
R1042M,R1042M,catFR1,X,0,0,0,0.027,False,True,False,False
R1042M,R1042M,catFR1,X,0,0,1,0.0264,False,True,False,False
R1042M,R1042M,catFR1,X,0,0,2,0.0264,False,True,False,False
R1042M,R1042M,catFR1,X,0,0,3,0.027,True,True,False,False
R1042M,R1042M,catFR1,X,0,0,4,0.0264,False,True,False,False
R1042M,R1042M,catFR1,X,0,0,5,0.0252,True,True,False,False
R1042M,R1042M,catFR2,X,0,0,0,0.0263,False,True,False,False
R1042M,R1042M,catFR2,X,0,0,1,0.0289,False,True,False,False
R1042M,R1042M,catFR2,X,0,0,2,0.0247,False,True,False,False
R1042M,R1042M,catFR2,X,0,0,3,0.0258,True,True,False,False
R1042M,R1042M,catFR2,X,0,0,4,0.0271,False,True,False,False
R1042M,R1042M,catFR2,X,0,0,5,0.0258,True,True,False,False
R1044J,R1044J,FR1,X,0,0,0,0.0,False,True,False,False
R1044J,R1044J,FR1,X,0,0,1,0.0588,False,True,False,False
R1044J,R1044J,FR1,X,0,0,2,0.0285,False,True,False,False
R1044J,R1044J,FR1,X,0,0,3,0.0315,False,True,False,False
R1044J,R1044J,FR1,X,0,0,4,0.068,False,True,False,False
R1044J,R1044J,FR1,X,0,0,5,0.0588,False,True,False,False
R1045E,R1045E,FR1,X,0,0,0,0.0213,True,True,False,False
R1045E,R1045E,FR1,X,0,0,1,0.0231,True,True,False,False
R1045E,R1045E,FR1,X,0,0,2,0.0223,False,True,False,False
R1045E,R1045E,FR1,X,0,0,3,0.0228,True,True,False,False
R1045E,R1045E,FR1,X,0,0,4,0.0213,True,True,False,False
R1045E,R1045E,FR1,X,0,0,5,0.0217,False,True,False,False
R1045E,R1045E,catFR1,X,0,0,0,0.0178,False,True,False,False
R1045E,R1045E,catFR1,X,0,0,1,0.0234,False,True,False,False
R1045E,R1045E,catFR1,X,0,0,2,0.0188,False,True,False,False
R1045E,R1045E,catFR1,X,0,0,3,0.0195,False,True,False,False
R1045E,R1045E,catFR1,X,0,0,4,0.0235,False,True,False,False
R1045E,R1045E,catFR1,X,0,0,5,0.0208,False,True,False,False
R1045E,R1045E,catFR1,X,1,1,0,0.0324,True,True,False,False
R1045E,R1045E,catFR1,X,1,1,1,0.0254,False,True,False,False
R1045E,R1045E,catFR1,X,1,1,2,0.033,True,True,False,False
R1045E,R1045E,catFR1,X,1,1,3,0.019,False,True,False,False
R1045E,R1045E,catFR1,X,1,1,4,0.0189,False,True,False,False
R1045E,R1045E,catFR1,X,1,1,5,0.0329,True,True,False,False
R1048E,R1048E,FR1,X,0,0,0,0.0296,False,True,False,False
R1048E,R1048E,FR1,X,0,0,1,0.0252,False,True,False,False
R1048E,R1048E,FR1,X,0,0,2,0.0239,False,True,False,False
R1048E,R1048E,FR1,X,0,0,3,0.0227,False,True,False,False
R1048E,R1048E,FR1,X,0,0,4,0.0315,False,True,False,False
R1048E,R1048E,FR1,X,0,0,5,0.0276,False,True,False,False
R1048E,R1048E_1,FR2,X,0,0,0,0.0215,False,True,False,False
R1048E,R1048E_1,FR2,X,0,0,1,0.0222,False,True,False,False
R1048E,R1048E_1,FR2,X,0,0,2,0.024,False,True,False,False
R1048E,R1048E_1,FR2,X,0,0,3,0.0221,False,True,False,False
R1048E,R1048E_1,FR2,X,0,0,4,0.0215,False,True,False,False
R1048E,R1048E_1,FR2,X,0,0,5,0.021,False,True,False,False
R1049J,R1049J,FR1,X,0,-999,0,0.0,False,True,False,False
R1049J,R1049J,FR1,X,0,-999,1,0.0253,False,True,False,False
R1049J,R1049J,FR1,X,0,-999,2,0.0259,False,True,False,False
R1049J,R1049J,FR1,X,0,-999,3,0.0308,False,True,False,False
R1049J,R1049J,FR1,X,0,-999,4,0.029,False,True,False,False
R1049J,R1049J,FR1,X,0,-999,5,0.0321,False,True,False,False
R1050M,R1050M,FR1,X,0,0,0,0.0264,False,True,False,False
R1050M,R1050M,FR1,X,0,0,1,0.0263,False,True,False,False
R1050M,R1050M,FR1,X,0,0,2,0.027,True,True,False,False
R1050M,R1050M,FR1,X,0,0,3,0.027,False,True,False,False
R1050M,R1050M,FR1,X,0,0,4,0.0276,False,True,False,False
R1050M,R1050M,FR1,X,0,0,5,0.0302,False,True,False,False
R1050M,R1050M,FR2,X,0,0,0,0.0352,True,True,False,False
R1050M,R1050M,FR2,X,0,0,1,0.0295,False,True,False,False
R1050M,R1050M,FR2,X,0,0,2,0.0302,False,True,False,False
R1050M,R1050M,FR2,X,0,0,3,0.0345,False,True,False,False
R1050M,R1050M,FR2,X,0,0,4,0.0321,True,True,False,False
R1050M,R1050M,FR2,X,0,0,5,0.0493,False,True,False,False
R1050M,R1050M,catFR1,X,0,0,0,0.0225,False,True,False,False
R1050M,R1050M,catFR1,X,0,0,1,0.0241,False,True,False,False
R1050M,R1050M,catFR1,X,0,0,2,0.0246,False,True,False,False
R1050M,R1050M,catFR1,X,0,0,3,0.0234,True,True,False,False
R1050M,R1050M,catFR1,X,0,0,4,0.0234,False,True,False,False
R1050M,R1050M,catFR1,X,0,0,5,0.0283,False,True,False,False
R1050M,R1050M,catFR2,X,0,0,0,0.0338,True,True,False,False
R1050M,R1050M,catFR2,X,0,0,1,0.0344,True,True,False,False
R1050M,R1050M,catFR2,X,0,0,2,0.0577,True,True,False,False
R1050M,R1050M,catFR2,X,0,0,3,0.0666,False,True,False,False
R1050M,R1050M,catFR2,X,0,0,4,0.0586,False,True,False,False
R1050M,R1050M,catFR2,X,0,0,5,0.0449,True,True,False,False
R1051J,R1051J,FR1,X,0,0,0,0.0374,False,True,False,False
R1051J,R1051J,FR1,X,0,0,1,0.0237,True,True,False,False
R1051J,R1051J,FR1,X,0,0,2,0.0377,True,True,False,False
R1051J,R1051J,FR1,X,0,0,3,0.0238,False,True,False,False
R1051J,R1051J,FR1,X,0,0,4,0.0294,False,True,False,False
R1051J,R1051J,FR1,X,0,0,5,0.0288,False,True,False,False
R1051J,R1051J,FR1,X,1,1,0,0.0373,False,True,False,False
R1051J,R1051J,FR1,X,1,1,1,0.0328,False,True,False,False
R1051J,R1051J,FR1,X,1,1,2,0.036,False,True,False,False
R1051J,R1051J,FR1,X,1,1,3,0.0372,False,True,False,False
R1051J,R1051J,FR1,X,1,1,4,0.0334,False,True,False,False
R1051J,R1051J,FR1,X,1,1,5,0.0366,True,True,False,False
R1051J,R1051J,FR1,X,2,2,0,0.0354,False,True,False,False
R1051J,R1051J,FR1,X,2,2,1,0.0413,False,True,False,False
R1051J,R1051J,FR1,X,2,2,2,0.031,False,True,False,False
R1051J,R1051J,FR1,X,2,2,3,0.0335,True,True,False,False
R1051J,R1051J,FR1,X,2,2,4,0.0322,False,True,False,False
R1051J,R1051J,FR1,X,2,2,5,0.0303,True,True,False,False
R1052E,R1052E_1,FR1,X,0,0,0,0.0473,True,True,False,False
R1052E,R1052E_1,FR1,X,0,0,1,0.0356,True,True,False,False
R1052E,R1052E_1,FR1,X,0,0,2,0.009,False,True,False,False
R1052E,R1052E_1,FR1,X,0,0,3,0.0425,True,True,False,False
R1052E,R1052E_1,FR1,X,0,0,4,0.0324,True,True,False,False
R1052E,R1052E_1,FR1,X,0,0,5,0.0581,False,True,False,False
R1052E,R1052E_1,FR1,X,1,1,0,0.0534,False,True,False,False
R1052E,R1052E_1,FR1,X,1,1,1,0.041,False,True,False,False
R1052E,R1052E_1,FR1,X,1,1,2,0.0421,False,True,False,False
R1052E,R1052E_1,FR1,X,1,1,3,0.0352,False,True,False,False
R1052E,R1052E_1,FR1,X,1,1,4,0.0454,False,True,False,False
R1052E,R1052E_1,FR1,X,1,1,5,0.0392,False,True,False,False
R1052E,R1052E_1,FR2,X,0,0,0,0.0247,True,True,False,False
R1052E,R1052E_1,FR2,X,0,0,1,0.0253,True,True,False,False
R1052E,R1052E_1,FR2,X,0,0,2,0.0255,False,True,False,False
R1052E,R1052E_1,FR2,X,0,0,3,0.0229,False,True,False,False
R1052E,R1052E_1,FR2,X,0,0,4,0.0215,True,True,False,False
R1052E,R1052E_1,FR2,X,0,0,5,0.0178,False,True,False,False
R1053M,R1053M,FR1,X,0,0,0,0.0266,False,True,False,False
R1053M,R1053M,FR1,X,0,0,1,0.0303,False,True,False,False
R1053M,R1053M,FR1,X,0,0,2,0.0264,False,True,False,False
R1053M,R1053M,FR1,X,0,0,3,0.0271,False,True,False,False
R1053M,R1053M,FR1,X,0,0,4,0.0316,False,True,False,False
R1053M,R1053M,FR1,X,0,0,5,0.0259,False,True,False,False
R1053M,R1053M,FR2,X,0,0,0,0.0251,False,True,False,False
R1053M,R1053M,FR2,X,0,0,1,0.0245,False,True,False,False
R1053M,R1053M,FR2,X,0,0,2,0.0245,False,True,False,False
R1053M,R1053M,FR2,X,0,0,3,0.0295,False,True,False,False
R1053M,R1053M,FR2,X,0,0,4,0.0245,False,True,False,False
R1053M,R1053M,FR2,X,0,0,5,0.0252,False,True,False,False
R1054J,R1054J,FR1,X,0,0,0,0.0,False,True,False,False
R1054J,R1054J,FR1,X,0,0,1,0.0162,False,True,False,False
R1054J,R1054J,FR1,X,0,0,2,0.0176,False,True,False,False
R1054J,R1054J,FR1,X,0,0,3,0.0161,False,True,False,False
R1054J,R1054J,FR1,X,0,0,4,0.0156,False,True,False,False
R1054J,R1054J,FR1,X,0,0,5,0.0161,True,True,False,False
R1054J,R1054J,FR1,X,1,1,0,0.0,False,True,False,False
R1054J,R1054J,FR1,X,1,1,1,0.0195,False,True,False,False
R1054J,R1054J,FR1,X,1,1,2,0.0204,True,True,False,False
R1054J,R1054J,FR1,X,1,1,3,0.0261,False,True,False,False
R1054J,R1054J,FR1,X,1,1,4,0.0213,False,True,False,False
R1054J,R1054J,FR1,X,1,1,5,0.0189,False,True,False,False
R1056M,R1056M,FR1,X,0,-999,0,0.0567,False,True,False,False
R1056M,R1056M,FR1,X,0,-999,1,0.0643,False,True,False,False
R1056M,R1056M,FR1,X,0,-999,2,0.0238,False,True,False,False
R1056M,R1056M,FR1,X,0,-999,3,0.0208,False,True,False,False
R1056M,R1056M,FR1,X,0,-999,4,0.0251,False,True,False,False
R1056M,R1056M,FR1,X,0,-999,5,0.0237,False,True,False,False
R1056M,R1056M,FR2,X,0,0,0,0.0295,False,True,False,False
R1056M,R1056M,FR2,X,0,0,1,0.0295,False,True,False,False
R1056M,R1056M,FR2,X,0,0,2,0.0295,False,True,False,False
R1056M,R1056M,FR2,X,0,0,3,0.0283,False,True,False,False
R1056M,R1056M,FR2,X,0,0,4,0.0283,False,True,False,False
R1056M,R1056M,FR2,X,0,0,5,0.0295,False,True,False,False
R1056M,R1056M,catFR1,X,0,0,0,0.0221,False,True,False,False
R1056M,R1056M,catFR1,X,0,0,1,0.0271,False,True,False,False
R1056M,R1056M,catFR1,X,0,0,2,0.0226,True,True,False,False
R1056M,R1056M,catFR1,X,0,0,3,0.022,False,True,False,False
R1056M,R1056M,catFR1,X,0,0,4,0.0232,False,True,False,False
R1056M,R1056M,catFR1,X,0,0,5,0.0279,False,True,False,False
R1057E,R1057E,FR1,X,0,-999,0,0.0518,False,True,False,False
R1057E,R1057E,FR1,X,0,-999,1,0.0505,False,True,False,False
R1057E,R1057E,FR1,X,0,-999,2,0.0574,False,True,False,False
R1057E,R1057E,FR1,X,0,-999,3,0.0651,False,True,False,False
R1057E,R1057E,FR1,X,0,-999,4,0.0254,False,True,False,False
R1057E,R1057E,FR1,X,0,-999,5,0.0662,False,True,False,False
R1059J,R1059J,FR1,X,0,0,0,0.0,False,True,False,False
R1059J,R1059J,FR1,X,0,0,1,0.0246,False,True,False,False
R1059J,R1059J,FR1,X,0,0,2,0.0283,False,True,False,False
R1059J,R1059J,FR1,X,0,0,3,0.0264,False,True,False,False
R1059J,R1059J,FR1,X,0,0,4,0.0382,False,True,False,False
R1059J,R1059J,FR1,X,0,0,5,0.0295,False,True,False,False
R1059J,R1059J,FR1,X,1,1,0,0.0,False,True,False,False
R1059J,R1059J,FR1,X,1,1,1,0.0296,False,True,False,False
R1059J,R1059J,FR1,X,1,1,2,0.0314,False,True,False,False
R1059J,R1059J,FR1,X,1,1,3,0.0283,False,True,False,False
R1059J,R1059J,FR1,X,1,1,4,0.0296,False,True,False,False
R1059J,R1059J,FR1,X,1,1,5,0.0295,False,True,False,False
R1060M,R1060M,FR1,X,0,0,0,0.0187,False,True,False,False
R1060M,R1060M,FR1,X,0,0,1,0.0226,False,True,False,False
R1060M,R1060M,FR1,X,0,0,2,0.0272,False,True,False,False
R1060M,R1060M,FR1,X,0,0,3,0.0221,False,True,False,False
R1060M,R1060M,FR1,X,0,0,4,0.0233,False,True,False,False
R1060M,R1060M,FR1,X,0,0,5,0.0285,False,True,False,False
R1060M,R1060M,FR1,X,1,1,0,0.0259,False,True,False,False
R1060M,R1060M,FR1,X,1,1,1,0.0265,False,True,False,False
R1060M,R1060M,FR1,X,1,1,2,0.0258,False,True,False,False
R1060M,R1060M,FR1,X,1,1,3,0.0259,False,True,False,False
R1060M,R1060M,FR1,X,1,1,4,0.0297,False,True,False,False
R1060M,R1060M,FR1,X,1,1,5,0.0252,False,True,False,False
R1060M,R1060M,FR1,X,2,2,0,0.0213,False,True,False,False
R1060M,R1060M,FR1,X,2,2,1,0.0225,True,True,False,False
R1060M,R1060M,FR1,X,2,2,2,0.0225,False,True,False,False
R1060M,R1060M,FR1,X,2,2,3,0.0226,True,True,False,False
R1060M,R1060M,FR1,X,2,2,4,0.0271,False,True,False,False
R1060M,R1060M,FR1,X,2,2,5,0.0271,False,True,False,False
R1060M,R1060M,FR1,X,3,3,0,0.0246,False,True,False,False
R1060M,R1060M,FR1,X,3,3,1,0.0257,False,True,False,False
R1060M,R1060M,FR1,X,3,3,2,0.0258,False,True,False,False
R1060M,R1060M,FR1,X,3,3,3,0.0277,True,True,False,False
R1060M,R1060M,FR1,X,3,3,4,0.0308,True,True,False,False
R1060M,R1060M,FR1,X,3,3,5,0.0271,False,True,False,False
R1060M,R1060M,FR2,X,0,0,0,0.0302,False,True,False,False
R1060M,R1060M,FR2,X,0,0,1,0.0277,False,True,False,False
R1060M,R1060M,FR2,X,0,0,2,0.0259,False,True,False,False
R1060M,R1060M,FR2,X,0,0,3,0.0277,False,True,False,False
R1060M,R1060M,FR2,X,0,0,4,0.0394,False,True,False,False
R1060M,R1060M,FR2,X,0,0,5,0.0266,False,True,False,False
R1060M,R1060M,FR2,X,1,1,0,0.0241,False,True,False,False
R1060M,R1060M,FR2,X,1,1,1,0.0241,False,True,False,False
R1060M,R1060M,FR2,X,1,1,2,0.024,False,True,False,False
R1060M,R1060M,FR2,X,1,1,3,0.0242,False,True,False,False
R1060M,R1060M,FR2,X,1,1,4,0.0246,False,True,False,False
R1060M,R1060M,FR2,X,1,1,5,0.0241,False,True,False,False
R1060M,R1060M,catFR1,X,0,0,0,0.0271,False,True,False,False
R1060M,R1060M,catFR1,X,0,0,1,0.0271,True,True,False,False
R1060M,R1060M,catFR1,X,0,0,2,0.0283,True,True,False,False
R1060M,R1060M,catFR1,X,0,0,3,0.0283,False,True,False,False
R1060M,R1060M,catFR1,X,0,0,4,0.0318,False,True,False,False
R1060M,R1060M,catFR1,X,0,0,5,0.0277,False,True,False,False
R1060M,R1060M,catFR2,X,0,0,0,0.0284,False,True,False,False
